layer,model,rank_type,language,cosine,config
1,xlmr,top5,nya,0.9999333173349612,use1_use1_con0_max500_bat64
1,xlmr,top5,tsn,0.999920371696347,use1_use1_con0_max500_bat64
1,xlmr,top5,zul,0.9999171571252694,use1_use1_con0_max500_bat64
1,xlmr,top5,sna,0.9999000353964356,use1_use1_con0_max500_bat64
1,xlmr,top5,twi,0.9998944886514106,use1_use1_con0_max500_bat64
1,xlmr,worst5,hau,0.9994289187184799,use1_use1_con0_max500_bat64
1,xlmr,worst5,fon,0.999455728938346,use1_use1_con0_max500_bat64
1,xlmr,worst5,bam,0.9995414770227835,use1_use1_con0_max500_bat64
1,xlmr,worst5,bbj,0.999568163953449,use1_use1_con0_max500_bat64
1,xlmr,worst5,pcm,0.9996410666102271,use1_use1_con0_max500_bat64
2,xlmr,top5,tsn,0.9999906019457859,use1_use1_con0_max500_bat64
2,xlmr,top5,zul,0.9999859141473114,use1_use1_con0_max500_bat64
2,xlmr,top5,nya,0.9999850589695949,use1_use1_con0_max500_bat64
2,xlmr,top5,kin,0.9999830929098454,use1_use1_con0_max500_bat64
2,xlmr,top5,twi,0.9999818802426235,use1_use1_con0_max500_bat64
2,xlmr,worst5,bam,0.9999338698547624,use1_use1_con0_max500_bat64
2,xlmr,worst5,hau,0.9999350256739934,use1_use1_con0_max500_bat64
2,xlmr,worst5,fon,0.9999420167706143,use1_use1_con0_max500_bat64
2,xlmr,worst5,bbj,0.9999442646619027,use1_use1_con0_max500_bat64
2,xlmr,worst5,wol,0.9999485093206552,use1_use1_con0_max500_bat64
3,xlmr,top5,ewe,0.9999932169960135,use1_use1_con0_max500_bat64
3,xlmr,top5,twi,0.9999930521469331,use1_use1_con0_max500_bat64
3,xlmr,top5,luo,0.999992957358797,use1_use1_con0_max500_bat64
3,xlmr,top5,tsn,0.9999928897806845,use1_use1_con0_max500_bat64
3,xlmr,top5,kin,0.9999924292528081,use1_use1_con0_max500_bat64
3,xlmr,worst5,pcm,0.999979209489884,use1_use1_con0_max500_bat64
3,xlmr,worst5,bbj,0.9999792519381213,use1_use1_con0_max500_bat64
3,xlmr,worst5,fon,0.9999798288844488,use1_use1_con0_max500_bat64
3,xlmr,worst5,wol,0.9999807609607474,use1_use1_con0_max500_bat64
3,xlmr,worst5,bam,0.9999813333544258,use1_use1_con0_max500_bat64
4,xlmr,top5,ewe,0.9999956889055284,use1_use1_con0_max500_bat64
4,xlmr,top5,lug,0.9999952262908955,use1_use1_con0_max500_bat64
4,xlmr,top5,sna,0.9999949516210849,use1_use1_con0_max500_bat64
4,xlmr,top5,kin,0.9999942875045585,use1_use1_con0_max500_bat64
4,xlmr,top5,nya,0.9999941865415498,use1_use1_con0_max500_bat64
4,xlmr,worst5,fon,0.9999870536622313,use1_use1_con0_max500_bat64
4,xlmr,worst5,wol,0.9999886136636585,use1_use1_con0_max500_bat64
