,ORG,PER,DATE,LOC,Mean
xho,0.9999991045374172,0.9999919316150709,0.9999982544268976,0.9999939725274721,0.9999958157767145
ibo,0.9999986241484611,0.9999915757666689,0.9999951825170413,0.999997498071123,0.9999957201258236
lug,0.9999973789654527,0.999994394271954,0.9999914245461478,0.9999981950067923,0.9999953481975866
yor,0.9999967070923981,0.9999959224355734,0.9999930827892599,0.9999936319516536,0.9999948360672213
luo,0.9999980964943401,0.9999958721458301,0.9999871271072802,0.9999970895233642,0.9999945463177037
hau,0.9999981227635886,0.9999901041377377,0.9999901304273775,0.9999984381128848,0.9999941988603972
bbj,0.9999975861527458,0.9999951131007269,0.9999851105076467,0.9999978602870971,0.9999939175120541
twi,0.9999981191536471,0.9999898686077415,0.9999899519223411,0.9999965734075801,0.9999936282728275
nya,0.9999995688408936,0.999989930572734,0.9999866000664659,0.9999980488839638,0.9999935370910144
swa,0.9999975811563815,0.99999647591578,0.9999835841565688,0.9999961478400127,0.9999934472671858
zul,0.9999978302546524,0.999991877131679,0.9999845182390288,0.9999992204549452,0.9999933615200763
kin,0.9999962924864968,0.9999927334385706,0.9999859015818555,0.9999978986427888,0.9999932065374278
sna,0.999999438098459,0.9999867873931063,0.9999899296358233,0.9999966600499544,0.9999932037943358
ewe,0.9999966676005078,0.9999875208956175,0.9999909862848301,0.9999951319899548,0.9999925766927276
tsn,0.999996582075369,0.9999963826620465,0.9999817315437761,0.9999937160425475,0.9999921030809348
mos,0.9999989767726396,0.9999900000006343,0.9999767846024568,0.9999959992003199,0.9999904401440127
wol,0.9999981961889206,0.999990452479799,0.9999756431740395,0.9999974624389947,0.9999904385704385
fon,0.9999944843956373,0.9999940468254133,0.9999789145213038,0.9999919898269463,0.9999898588923252
pcm,0.9999945361117437,0.9999966448090064,0.9999597700682477,0.9999890936654603,0.9999850111636146
bam,0.9999854708081567,0.9999745341754568,0.9999902009230727,0.9999853077823939,0.99998387842227
