layer,model,rank_type,language,cosine
1,xlmr,top5,twi,0.92165507376194
1,xlmr,top5,kin,0.9196429550647736
1,xlmr,top5,tsn,0.9141003787517548
1,xlmr,top5,ibo,0.9065544605255127
1,xlmr,top5,luo,0.9041996151208878
1,xlmr,worst5,swa,0.8404178619384766
1,xlmr,worst5,pcm,0.8422314524650574
1,xlmr,worst5,hau,0.8481985032558441
1,xlmr,worst5,yor,0.8605285286903381
1,xlmr,worst5,bbj,0.8613146096467972
2,xlmr,top5,twi,0.9694648385047913
2,xlmr,top5,kin,0.9684256762266159
2,xlmr,top5,tsn,0.9655028879642487
2,xlmr,top5,lug,0.9647872745990753
2,xlmr,top5,zul,0.9630616307258606
2,xlmr,worst5,pcm,0.9313322603702545
2,xlmr,worst5,swa,0.9350413978099823
2,xlmr,worst5,hau,0.9395623803138733
2,xlmr,worst5,yor,0.941307783126831
2,xlmr,worst5,bbj,0.9485252946615219
3,xlmr,top5,twi,0.9777724742889404
3,xlmr,top5,kin,0.9773682504892349
3,xlmr,top5,tsn,0.9742993414402008
3,xlmr,top5,lug,0.9736723452806473
3,xlmr,top5,zul,0.9731410890817642
3,xlmr,worst5,pcm,0.947145476937294
3,xlmr,worst5,swa,0.9505999833345413
3,xlmr,worst5,hau,0.9509908109903336
3,xlmr,worst5,yor,0.9579095989465714
3,xlmr,worst5,bam,0.9636818319559097
4,xlmr,top5,twi,0.9762379378080368
4,xlmr,top5,tsn,0.9724538326263428
4,xlmr,top5,lug,0.9723595678806305
4,xlmr,top5,zul,0.9703592509031296
4,xlmr,top5,kin,0.9682718962430954
4,xlmr,worst5,pcm,0.9403209537267685
4,xlmr,worst5,swa,0.9455171227455139
4,xlmr,worst5,hau,0.9513465762138367
4,xlmr,worst5,yor,0.9548626989126205
4,xlmr,worst5,bbj,0.9601109623908997
5,xlmr,top5,twi,0.9794352849324545
5,xlmr,top5,mos,0.9737451672554016
5,xlmr,top5,zul,0.9732937018076578
5,xlmr,top5,ewe,0.9721552729606628
5,xlmr,top5,tsn,0.970912496248881
5,xlmr,worst5,swa,0.9541853864987692
5,xlmr,worst5,yor,0.9564723372459412
5,xlmr,worst5,pcm,0.9579111933708191
5,xlmr,worst5,hau,0.9591121077537537
5,xlmr,worst5,kin,0.9632442792256674
6,xlmr,top5,twi,0.9735065301259359
6,xlmr,top5,mos,0.9658847252527872
6,xlmr,top5,sna,0.9644511540730795
6,xlmr,top5,nya,0.9639395674069723
6,xlmr,top5,tsn,0.96393354733785
6,xlmr,worst5,yor,0.9402093887329102
6,xlmr,worst5,swa,0.9409233132998148
6,xlmr,worst5,pcm,0.9493832985560099
6,xlmr,worst5,luo,0.950113316377004
6,xlmr,worst5,hau,0.9502631227175394
7,xlmr,top5,twi,0.9781602025032043
7,xlmr,top5,lug,0.9721616208553314
7,xlmr,top5,sna,0.9715758760770162
7,xlmr,top5,mos,0.9715223709742228
7,xlmr,top5,nya,0.9707891543706259
7,xlmr,worst5,yor,0.9487680494785309
7,xlmr,worst5,swa,0.9510414997736613
7,xlmr,worst5,luo,0.9550926387310028
7,xlmr,worst5,pcm,0.9593597054481506
7,xlmr,worst5,hau,0.9595608115196228
8,xlmr,top5,twi,0.9775758783022562
8,xlmr,top5,mos,0.9746583104133606
8,xlmr,top5,ewe,0.9704416692256927
8,xlmr,top5,nya,0.9703711271286011
8,xlmr,top5,sna,0.9698097705841064
8,xlmr,worst5,yor,0.9474995136260986
8,xlmr,worst5,swa,0.9478995203971863
8,xlmr,worst5,pcm,0.9528022408485413
8,xlmr,worst5,luo,0.9539646208286285
8,xlmr,worst5,hau,0.9573375185330709
9,xlmr,top5,twi,0.9805446267127991
9,xlmr,top5,mos,0.9794926941394806
9,xlmr,top5,ewe,0.976144552230835
9,xlmr,top5,fon,0.9749229749043783
9,xlmr,top5,lug,0.9746551215648651
9,xlmr,worst5,swa,0.9460094173749288
9,xlmr,worst5,zul,0.9553146958351135
9,xlmr,worst5,yor,0.9571711719036102
9,xlmr,worst5,luo,0.9597864151000977
9,xlmr,worst5,hau,0.9607342878977457
10,xlmr,top5,twi,0.977347175280253
10,xlmr,top5,mos,0.9770733416080475
10,xlmr,top5,hau,0.9753983020782471
10,xlmr,top5,lug,0.9750741422176361
10,xlmr,top5,ewe,0.9748935699462891
10,xlmr,worst5,kin,0.9213979542255402
10,xlmr,worst5,yor,0.954249233007431
10,xlmr,worst5,zul,0.955295205116272
10,xlmr,worst5,swa,0.9588786959648132
10,xlmr,worst5,bbj,0.9601824283599854
11,xlmr,top5,twi,0.9831663966178894
11,xlmr,top5,mos,0.9785498082637787
11,xlmr,top5,nya,0.9762316346168518
11,xlmr,top5,swa,0.9755839705467224
11,xlmr,top5,hau,0.9744688272476196
11,xlmr,worst5,bbj,0.9509626626968384
11,xlmr,worst5,zul,0.9602414965629578
11,xlmr,worst5,yor,0.9603177607059479
11,xlmr,worst5,luo,0.9639180600643158
11,xlmr,worst5,xho,0.9654366075992584
12,xlmr,top5,nya,0.9978626370429993
12,xlmr,top5,tsn,0.9977623820304871
12,xlmr,top5,kin,0.9976281523704529
12,xlmr,top5,wol,0.9975643754005432
12,xlmr,top5,ibo,0.9974192082881927
12,xlmr,worst5,hau,0.9916687607765198
12,xlmr,worst5,swa,0.9944831728935242
12,xlmr,worst5,sna,0.9952608346939087
12,xlmr,worst5,lug,0.9952791929244995
12,xlmr,worst5,fon,0.9954339861869812
