,DATE,PER,ORG,LOC,Mean
twi,0.9864587187341323,0.9892629043460545,0.9869702964663938,0.9842677370400083,0.9867399141466472
kin,0.987827860870453,0.9844406903078997,0.9926785007268316,0.981984547025361,0.9867328997326363
lug,0.9877583944749372,0.9935492609226735,0.9759935888250174,0.9856287285974733,0.9857324932050253
luo,0.9772657283878253,0.9882244866470227,0.9903838114141538,0.9819224145868938,0.9844491102589739
ewe,0.9785683916774374,0.9902658363075016,0.9909603893128144,0.9739008892304322,0.9834238766320464
sna,0.9892732492084462,0.9901529315186319,0.9837833264770387,0.9685582712883429,0.9829419446231149
nya,0.9782186030424781,0.9937228062288906,0.9860905077611959,0.9728864891599968,0.9827296015481404
xho,0.9906233761604651,0.9880248700509274,0.9872516932462797,0.9643386530139163,0.9825596481178972
zul,0.9872848491910386,0.9893296240773312,0.9893897944624042,0.9638261550720764,0.9824576057007126
tsn,0.9848217377612913,0.9843745126547626,0.9861438764820478,0.9733412050842556,0.9821703329955893
swa,0.9699615570123052,0.9881868214328831,0.9805939579502292,0.9846031389581583,0.980836368838394
wol,0.9849070704853684,0.9929629405418996,0.9899451723124802,0.9553184523511299,0.9807834089227195
ibo,0.9912859453980689,0.9938870685546578,0.9860798802819395,0.9505348997777491,0.9804469485031038
hau,0.9736506792102432,0.9906856507785858,0.9888038390589964,0.9661158142938067,0.979813995835408
mos,0.9822329923730857,0.9904789056738441,0.987976695638527,0.9573648035161296,0.9795133493003966
bam,0.973907933507193,0.9905338852237112,0.9753367088957083,0.9593156680353118,0.9747735489154811
fon,0.9671242478318594,0.9933994270327731,0.9865469936266189,0.9520144597486908,0.9747712820599855
yor,0.9833312804095966,0.9791673659763352,0.985829998561604,0.9507518942343351,0.9747701347954678
bbj,0.9731651157756757,0.9922784807555917,0.988567751656708,0.939049533535468,0.9732652204308608
pcm,0.9471749728821093,0.9924989778112588,0.9722082346475199,0.9758419910697307,0.9719310441026546
