,DATE,ORG,LOC,PER
bam,,0.9128150939941406,0.9750661849975586,0.9252382516860962
bbj,,0.951085090637207,0.9516478180885315,0.9447661638259888
ewe,,0.9497768878936768,0.9698801636695862,0.9432840347290039
fon,,0.9665360450744629,0.9774021506309509,0.9292638301849365
hau,,0.9845457077026367,0.9853797554969788,0.9482759833335876
ibo,,0.9643189907073975,0.982047438621521,
kin,,0.9719327092170715,0.9766353368759155,0.9483664631843567
lug,,0.9840743541717529,,0.9555644989013672
luo,,0.957086443901062,,0.9571042060852051
mos,,0.9712742567062378,0.9855058193206787,0.9439526796340942
nya,,0.9695438146591187,0.9765973687171936,0.9629777073860168
pcm,,0.9582346677780151,0.9472384452819824,0.9398506283760071
sna,,0.9837610721588135,0.9839226007461548,0.9450017809867859
swa,,0.9360144138336182,0.9572164416313171,0.9473356604576111
tsn,,0.9713761806488037,0.9784488081932068,
twi,,0.9794284105300903,0.9794787764549255,0.945868730545044
wol,,0.9694565534591675,0.9826529026031494,0.9536343812942505
xho,,0.9596517086029053,0.9791014790534973,0.9391371607780457
yor,,0.9603538513183594,0.9567639827728271,
zul,,0.9693126678466797,0.9729411005973816,0.9550655484199524
