,DATE,ORG,LOC,PER
bam,0.9999021887779236,0.9999052286148071,0.9998910427093506,0.9998852610588074
bbj,0.999830424785614,0.9998814463615417,0.9998199939727783,0.9998613595962524
ewe,0.9998882412910461,0.9998952150344849,0.999912679195404,0.9998817443847656
fon,0.9995967149734497,0.9998974800109863,0.9999163150787354,0.9997941851615906
hau,0.9999074339866638,0.9999570250511169,0.9999483227729797,0.9999147653579712
ibo,0.9999383091926575,0.9999034404754639,0.9999312162399292,0.9999117851257324
kin,0.9998705387115479,0.9999552369117737,0.9999610781669617,0.9998957514762878
lug,0.9999028444290161,0.9999741911888123,0.9999518990516663,0.9999319314956665
luo,0.9999256134033203,0.999900758266449,0.9999454617500305,0.9999033808708191
mos,0.9998596906661987,0.999907910823822,0.999918520450592,0.9998993873596191
nya,0.9998750686645508,0.9999598264694214,0.999971330165863,0.9999344348907471
pcm,0.9997929930686951,0.9997936487197876,0.9998571276664734,0.9998249411582947
sna,0.9998067021369934,0.9999703764915466,0.9999488592147827,0.9998821020126343
swa,0.999917209148407,0.9999117851257324,0.9999255537986755,0.9998772144317627
tsn,0.9998124241828918,0.9999323487281799,0.9999350309371948,0.999913215637207
twi,0.9998777508735657,0.999927282333374,0.9999014735221863,0.9999212026596069
wol,0.9998913407325745,0.9999013543128967,0.9999420642852783,0.999870240688324
xho,0.9998893737792969,0.9999619126319885,0.9999620914459229,0.9998677372932434
yor,0.9997262358665466,0.9997746348381042,0.9998154640197754,0.9998366236686707
zul,0.999908983707428,0.9999691247940063,0.9999361038208008,0.9999315142631531
