,DATE,ORG,LOC,PER
bam,,0.951361894607544,0.9790183305740356,0.9592908620834351
bbj,,0.950638473033905,0.9506335258483887,0.9533208012580872
ewe,,0.953254759311676,0.9754208326339722,0.9567882418632507
fon,,0.9672456979751587,0.9809209704399109,0.9502227306365967
hau,,0.9853800535202026,0.9889618158340454,0.9622344970703125
ibo,,0.9686597585678101,0.9851198196411133,0.9722460508346558
kin,,0.9767755270004272,0.9806346893310547,0.9622777700424194
lug,,0.9869548082351685,0.9775757193565369,0.9690637588500977
luo,,0.963097870349884,0.9862072467803955,0.9726600050926208
mos,,0.9754176139831543,0.9886477589607239,0.960282027721405
nya,,0.9744196534156799,0.982235312461853,0.9761867523193359
pcm,,0.9648762345314026,0.956081211566925,0.9588950872421265
sna,,0.9875552654266357,0.9888043999671936,0.9633238315582275
swa,,0.9464452266693115,0.9706404209136963,0.968715488910675
tsn,,0.975662887096405,0.9834198951721191,0.9715737700462341
twi,,0.9808545708656311,0.9829349517822266,0.9621900320053101
wol,,0.9706587791442871,0.9860920310020447,0.9708987474441528
xho,,0.9829950928688049,0.9839513301849365,0.9625625014305115
yor,,0.9656235575675964,0.9564259052276611,0.9561172127723694
zul,,0.9810303449630737,0.9808633327484131,0.9700438976287842
