,PER,ORG,DATE,LOC,Mean
kin,0.8738726377487183,0.9632154703140259,0.9496492743492126,0.9597262144088745,0.9558899729859596
twi,0.8947124481201172,0.972564160823822,0.9452405571937561,0.9402701258659363,0.9515547682257259
zul,0.8734251260757446,0.949419379234314,0.9677489995956421,0.931443452835083,0.9480448821011711
luo,0.8830114603042603,0.9573496580123901,0.9545930624008179,0.9338582158088684,0.9473142561569713
ibo,0.8798758387565613,0.955562174320221,0.9680989980697632,0.9103437662124634,0.9433978721986409
tsn,0.885294497013092,0.9299230575561523,0.961742639541626,0.9364953637123108,0.9415943564153185
sna,0.8827893733978271,0.9332674145698547,0.9768744111061096,0.911876916885376,0.9395379427990882
nya,0.8832845687866211,0.958153486251831,0.9430539608001709,0.9161865711212158,0.9380363046733382
hau,0.8794418573379517,0.9514542818069458,0.9554996490478516,0.9094281196594238,0.937630249004738
lug,0.854722261428833,0.9534115791320801,0.9258608222007751,0.9283202886581421,0.9342732110054665
xho,0.8651120662689209,0.9317643046379089,0.9688357710838318,0.8914214968681335,0.9293883322111143
bam,0.8703566789627075,0.8955957889556885,0.9564354419708252,0.9390432238578796,0.9291816521314235
swa,0.8761560320854187,0.92821204662323,0.9126124382019043,0.9390132427215576,0.925623231853535
wol,0.8919677734375,0.9327116012573242,0.9393694996833801,0.9046096205711365,0.9249048326529709
fon,0.8703985810279846,0.9462254643440247,0.9143626093864441,0.9020571112632751,0.9198918626978506
mos,0.8710508346557617,0.9511176943778992,0.864331066608429,0.9195377230644226,0.9108658608268289
bbj,0.8806374073028564,0.9316281676292419,0.9006262421607971,0.8487865328788757,0.8934245709500281
ewe,0.8786447644233704,0.9434918761253357,0.8051812648773193,0.927029550075531,0.8916409728573818
yor,0.8120108842849731,0.9233472347259521,0.8780714869499207,0.8467057347297668,0.8813219311969732
pcm,0.8773617148399353,0.9170836210250854,0.7726409435272217,0.9329639077186584,0.8742909069154777
