,DATE,ORG,PER,LOC,Mean
twi,,0.9879180788993835,0.9186703562736511,0.974226713180542,0.9786723175874124
ewe,,0.98096764087677,0.9167748689651489,0.9788418412208557,0.977476669045595
mos,,0.982451856136322,0.9131515026092529,0.9755560159683228,0.9764711501506659
fon,,0.9833502769470215,0.9080049991607666,0.9735481142997742,0.9757398034517581
sna,,0.9748859405517578,0.9099932909011841,0.9800260066986084,0.9748612550588754
zul,,0.9823588132858276,0.9127712249755859,0.9719676375389099,0.974686610010954
nya,,0.9759820103645325,0.9136133790016174,0.9758455753326416,0.973517623085242
kin,,0.9836018681526184,0.8888881206512451,0.9686485528945923,0.9727699378362069
ibo,,0.9806705713272095,0.8962279558181763,0.9682152271270752,0.9714346321729513
wol,,0.9786960482597351,0.9092186689376831,0.9675043225288391,0.97064320399211
tsn,,0.9740450382232666,0.9100446701049805,0.9702461957931519,0.9697571190503927
luo,,0.9644318222999573,0.9076334834098816,0.9754611253738403,0.9675498203589366
xho,,0.9725932478904724,0.9006478190422058,0.9677565693855286,0.967500789807393
bam,,0.9646392464637756,0.8930015563964844,0.9752224087715149,0.9669720094937545
yor,,0.978911280632019,,0.9546113014221191,0.9667612910270691
hau,,0.9774371981620789,0.9063754677772522,0.9592870473861694,0.9659780206588598
bbj,,0.9800257086753845,0.901624321937561,0.9549464583396912,0.9649529388317695
lug,,0.9661616086959839,0.9045952558517456,0.9656417369842529,0.963543733725181
pcm,,0.9468886852264404,0.9129471778869629,0.9658278822898865,0.9546886258400403
swa,,0.9526511430740356,0.9066885709762573,0.9549469947814941,0.9519871266988608
