,ORG,LOC,PER,DATE,Mean
hau,0.9997653365135193,0.9997422099113464,0.9998619556427002,0.999487578868866,0.999714270234108
lug,0.9998865723609924,0.9995407462120056,0.9998871088027954,0.9995357990264893,0.9997125566005707
sna,0.9997779726982117,0.9997971057891846,0.9996923208236694,0.9991929531097412,0.9996150881052017
nya,0.9997092485427856,0.9997172951698303,0.9996635317802429,0.9993594288825989,0.9996123760938644
xho,0.9996439814567566,0.9996339678764343,0.9992509484291077,0.9998121857643127,0.9995852708816528
kin,0.9996299743652344,0.9994707107543945,0.999835729598999,0.9993526339530945,0.9995722621679306
twi,0.9996464252471924,0.999523401260376,0.9995903968811035,0.9993266463279724,0.9995217174291611
ibo,0.9992188811302185,0.9995003342628479,0.9997168183326721,0.9996062517166138,0.9995105713605881
mos,0.999539852142334,0.9996910095214844,0.9995802640914917,0.9991820454597473,0.9994982928037643
zul,0.9996936917304993,0.9991267323493958,0.9995728731155396,0.9995322227478027,0.9994813799858093
bam,0.9993855357170105,0.99946129322052,0.999616801738739,0.9994249939918518,0.9994721561670303
tsn,0.9994891881942749,0.9993041753768921,0.999476432800293,0.9995947480201721,0.999466136097908
luo,0.9992937445640564,0.9994872808456421,0.9994069933891296,0.9995986223220825,0.9994466602802277
swa,0.9994519948959351,0.9994275569915771,0.9994028210639954,0.9993616342544556,0.9994110018014908
wol,0.9993454217910767,0.9990990161895752,0.9992653131484985,0.9994999766349792,0.9993024319410324
ewe,0.9992343187332153,0.9991433620452881,0.9992210865020752,0.9992539286613464,0.9992131739854813
bbj,0.9991477131843567,0.998801589012146,0.9993630647659302,0.9987048506736755,0.9990043044090271
yor,0.9990279674530029,0.9986798167228699,0.9988677501678467,0.9985131621360779,0.9987721741199493
fon,0.9994786381721497,0.9992298483848572,0.998336911201477,0.9977726936340332,0.9987045228481293
pcm,0.9984452724456787,0.9985885620117188,0.9991176724433899,0.9984357357025146,0.9986468106508255
