,PER,LOC,ORG,DATE,Mean
luo,0.911395734338558,0.9900243228640312,0.992328740391044,0.9899982619485189,0.970936764885538
ewe,0.9107233701788391,0.9876020804884957,0.9925640081321175,0.9835945717771326,0.9686210076441462
twi,0.9051985273608374,0.9822906147534651,0.9930299947738912,0.9915650326510174,0.9680210423848028
sna,0.9033228236689964,0.985036420613142,0.989234890477492,0.9942991363125876,0.9679733177680545
tsn,0.9042122217824695,0.9808543486083051,0.9900199185985826,0.9939007306726643,0.9672468049155054
nya,0.9007016233852474,0.9883194095087358,0.9931277484892299,0.9865775290985094,0.9671815776204307
xho,0.9013624977047366,0.9811283946035588,0.9892541367661369,0.995131336159077,0.9667190913083774
ibo,0.8967121287146946,0.9832208755463365,0.9898175382340644,0.9958180562616578,0.9663921496891884
zul,0.8959170381620312,0.9835846481360702,0.9918149107977944,0.9905254270664341,0.9654605060405824
yor,0.9004466876218568,0.9789199218597094,0.991562480443996,0.9890616700280638,0.9649976899884065
kin,0.8866960847503278,0.9879214283151724,0.9925031936033794,0.9926521905884812,0.9649432243143401
mos,0.8995707590538394,0.9805991069661624,0.9897869714693144,0.9895096935959778,0.9648666327713236
wol,0.8945865893650506,0.9822801173038608,0.9885990840178155,0.9905412528943974,0.9640017608952811
lug,0.8967567138846047,0.9826617836597535,0.9841403673503212,0.988162883732406,0.9629304371567713
bbj,0.9018934548055517,0.9755340568527492,0.9878513488937231,0.9842512263141975,0.9623825217165555
swa,0.9013844868159192,0.9892587090386549,0.9851136312169008,0.9719400605101063,0.9619242218953953
fon,0.9057795610536605,0.9735524818492106,0.9857134841637064,0.9790022644107449,0.9610119478693306
bam,0.8885510640062502,0.9843930355063514,0.9793812531805117,0.9849079937300775,0.9593083366057977
pcm,0.908265471483105,0.984313216524334,0.9807771464165741,0.9636176450718181,0.9592433698739578
hau,0.9033239877022501,0.962852830503884,0.988616898293347,0.9745371357885946,0.9573327130720188
