,PER,ORG,LOC,DATE,Mean
sna,0.9999982454906744,0.9999973006440293,0.9999951978075212,0.9999964680233592,0.9999968029913959
kin,0.9999959358676389,0.9999982873897141,0.9999981148098326,0.9999943630761671,0.9999966752858381
xho,0.9999973893678822,0.9999967696548894,0.9999954623548014,0.9999970572629544,0.9999966696601318
lug,0.9999993183874067,0.9999918713130723,0.9999947078480601,0.999997647387127,0.9999958862339166
wol,0.9999979562270754,0.9999968282519268,0.9999950816509608,0.9999935258277867,0.9999958479894374
zul,0.99999826077175,0.9999980908699178,0.9999970521901418,0.9999885908698376,0.9999954986754118
twi,0.9999980391689461,0.9999959279634343,0.999995432523012,0.999992476505723,0.9999954690402789
nya,0.9999984580442008,0.9999944813267219,0.9999963501278964,0.9999916584179305,0.9999952369791874
mos,0.9999980356738288,0.9999962804741442,0.9999927336931912,0.9999933190842734,0.9999950922313594
yor,0.9999954387422542,0.9999974671840838,0.9999937186631819,0.9999930154572882,0.999994910011702
hau,0.9999982897157403,0.999996592815319,0.9999937035889089,0.99998933378927,0.9999944799773095
ewe,0.9999978813812259,0.999994031080152,0.9999948074835723,0.9999883653183145,0.9999937713158161
ibo,0.9999969630789132,0.9999842547412878,0.9999963916007956,0.9999956853704347,0.9999933236978579
luo,0.9999942725194139,0.9999912773304694,0.9999948829188094,0.9999912544395774,0.9999929218020676
bbj,0.999997875790048,0.9999923751685157,0.9999897145795367,0.9999901469458028,0.9999925281209758
bam,0.9999980391838637,0.9999944514593047,0.9999935933931317,0.9999839390098464,0.9999925057615366
tsn,0.9999967922759697,0.999988814274397,0.9999897498252547,0.9999910945079621,0.9999916127208959
fon,0.9999974474101072,0.9999933629928238,0.9999917316643901,0.999980500141618,0.9999907605522347
swa,0.9999951936139014,0.9999877604693381,0.9999940303114362,0.9999747897092096,0.9999879435259713
pcm,0.9999947061531016,0.9999810656388863,0.999990867915446,0.9999604313887502,0.999981767774046
