Language,Cosine_Similarity
lug,0.99958986
tsn,0.9991757
pcm,0.9991654
twi,0.9991059
swa,0.9991037
kin,0.99908835
bam,0.9990382
wol,0.9986823
ewe,0.99865264
nya,0.99863255
luo,0.99847025
hau,0.9983691
zul,0.99833834
ibo,0.99832195
xho,0.9979812
mos,0.9978371
bbj,0.9977756
sna,0.99740666
fon,0.99687636
yor,0.99635977
