Language,Cosine_Similarity
lug,0.9550176
kin,0.9489868
twi,0.9341994
luo,0.93015105
swa,0.92666626
bam,0.9237987
ewe,0.91937506
ibo,0.9185865
nya,0.91653836
tsn,0.9100531
pcm,0.898004
hau,0.88636816
mos,0.8855791
zul,0.8810326
sna,0.87122667
xho,0.8710791
wol,0.86450714
fon,0.8424691
bbj,0.8305107
yor,0.77040976
