,PER,LOC,ORG,DATE,SWD_mean
bam,0.010568604290710937,0.012684796197390824,0.013709860181734257,0.01124560080052106,0.01205221536758927
bbj,0.009276226736801618,0.01497124061370414,0.008373988916446251,0.012051641370362631,0.01116827440932866
ewe,0.010107500647791312,0.011966505193413468,0.008815419604616181,0.012045491729622881,0.01073372929386096
fon,0.009782125301171618,0.015330414942582138,0.00976304221967439,0.013844227868503367,0.012179952582982878
hau,0.011706887307809666,0.017248374969312863,0.01075896528618614,0.013172727296478115,0.013221738714946696
ibo,0.008623554543191858,0.013820905133798078,0.008613604834863509,0.008977080246040714,0.01000878618947354
kin,0.011194982547749532,0.012369164632218599,0.007628513990312058,0.008085645745268266,0.009819576728887114
lug,0.010833000570528384,0.009957900687368237,0.01328277548054757,0.011044701484934194,0.011279594555844596
luo,0.010736516122960893,0.012567431012939778,0.008117316305288114,0.010836781131729367,0.010564511143229538
mos,0.010512747844586556,0.01409721167965472,0.008385326987990993,0.013421306085547258,0.011604148149444882
nya,0.009615425592528482,0.01677281754928117,0.00792920257208607,0.010795299876008357,0.01127818639747602
pcm,0.010197294357567444,0.01121914756095066,0.010937683000520337,0.015130512453652045,0.011871159343172621
sna,0.011654467514745193,0.013094614287183504,0.010922844096057815,0.008891994762507238,0.011140980165123437
swa,0.010287607098689477,0.010583413983113132,0.01319555910595227,0.013985352335112111,0.012012983130716748
tsn,0.01128540984063875,0.011917225757315464,0.010801504156916053,0.008281884513962723,0.010571506067208247
twi,0.010044211261629243,0.013347423896448163,0.008420915866736323,0.010419121659651864,0.010557918171116398
wol,0.008369543352273467,0.016372078491258435,0.008086043403636722,0.009087693151741405,0.010478839599727507
xho,0.009998108477702772,0.013953876200503146,0.009380811278788315,0.009432570957869757,0.010691341728715997
yor,0.010703065381676424,0.015110804047253623,0.010111000713550311,0.011694810160406632,0.011904920075721748
zul,0.010480253252353577,0.013217155097663635,0.008821076727599575,0.008824940774502466,0.010335856463029813
