,DATE,PER,ORG,LOC
bam,,0.9541388154029846,0.8484625220298767,0.9111608266830444
bbj,,0.9474062323570251,0.921208381652832,0.8046926259994507
ewe,,0.934705376625061,0.9323351979255676,0.8930121064186096
fon,,0.9361914992332458,0.9392839670181274,0.8996101021766663
hau,,0.9608577489852905,0.9552780389785767,0.8869537115097046
ibo,,0.9529872536659241,0.9490310549736023,0.8980635404586792
kin,,0.9669530391693115,0.952505350112915,0.9099119901657104
lug,,0.9448919296264648,0.9526687860488892,0.9190260767936707
luo,,0.9475393891334534,0.9057158827781677,0.9246553182601929
mos,,0.9467542767524719,0.9396130442619324,0.9055344462394714
nya,,0.9671235084533691,0.943851888179779,0.8936071991920471
pcm,,0.9549247026443481,0.9014151692390442,0.8998968005180359
sna,,0.9548671245574951,0.947767972946167,0.8763365149497986
swa,,0.9467865824699402,0.895215630531311,0.9084105491638184
tsn,,0.9547126889228821,0.9391508102416992,0.8900209665298462
twi,,0.9639117121696472,0.9624476432800293,0.9186012744903564
wol,,0.9541665315628052,0.9399533867835999,0.8882607817649841
xho,,0.9052512049674988,0.9434782266616821,0.8636552691459656
yor,,,0.9202691316604614,0.783105194568634
zul,,0.9308008551597595,0.9513610601425171,0.8764587640762329
