,PER,ORG,LOC,DATE
bam,0.89886474609375,0.7677469849586487,0.8445149660110474,0.8661124110221863
bbj,0.9021034836769104,0.8697177767753601,0.6830915212631226,0.7738953232765198
ewe,0.892214834690094,0.9134685397148132,0.8564090132713318,0.6847578883171082
fon,0.8954429030418396,0.9087601900100708,0.7855988144874573,0.831689178943634
hau,0.9116873741149902,0.9311328530311584,0.7813156247138977,0.9108063578605652
ibo,0.9153119325637817,0.9286858439445496,0.8448468446731567,0.9462742805480957
kin,0.9178045392036438,0.921307384967804,0.9152635335922241,0.9311097860336304
lug,0.8897541761398315,0.9205825924873352,0.910283088684082,0.9012863636016846
luo,0.8934181928634644,0.9159673452377319,0.9036749601364136,0.911892831325531
mos,0.9021310806274414,0.8996870517730713,0.8176232576370239,0.7781470417976379
nya,0.9314782619476318,0.9177848100662231,0.8131111264228821,0.9084009528160095
pcm,0.9107042551040649,0.8369520306587219,0.8840662240982056,0.6756682991981506
sna,0.9137973189353943,0.9174872636795044,0.8015285730361938,0.9379093647003174
swa,0.8730069398880005,0.8548991084098816,0.8959694504737854,0.8538063764572144
tsn,0.9054044485092163,0.9081700444221497,0.8639552593231201,0.921760618686676
twi,0.9271036386489868,0.9471888542175293,0.9020983576774597,0.8779122829437256
wol,0.9142003655433655,0.9055310487747192,0.7732135057449341,0.8973084688186646
xho,0.8678604960441589,0.9092413187026978,0.7764812111854553,0.9526363015174866
yor,0.8202704787254333,0.864713728427887,0.6928663849830627,0.8321509957313538
zul,0.8633240461349487,0.927645206451416,0.8535571098327637,0.9170289635658264
