,PER,ORG,LOC,DATE
bam,0.9453323483467102,0.8389570713043213,0.9112191796302795,
bbj,0.9359251856803894,0.9055255651473999,0.7904946804046631,
ewe,0.9170136451721191,0.9404988884925842,0.8987239003181458,
fon,0.9224035143852234,0.9278879165649414,0.896467387676239,
hau,0.9551228284835815,0.9513660073280334,0.8840075731277466,
ibo,0.9464575052261353,0.9482213258743286,0.8938165903091431,
kin,0.9608074426651001,0.9534375667572021,0.9339633584022522,
lug,0.9359807372093201,0.9591349363327026,0.9277135729789734,
luo,0.9339894652366638,0.8820590376853943,0.9376614093780518,
mos,0.9359484910964966,0.9323518872261047,0.9041399955749512,
nya,0.953469455242157,0.944114089012146,0.8836774230003357,
pcm,0.9435522556304932,0.911196231842041,0.8900724649429321,
sna,0.9452912211418152,0.9460048675537109,0.8797816634178162,
swa,0.9059425592422485,0.88839191198349,0.9107617139816284,
tsn,0.9422390460968018,0.9424260854721069,0.9035086035728455,
twi,0.9563276767730713,0.9608750343322754,0.9338496327400208,
wol,0.9414400458335876,0.9405059814453125,0.8914800882339478,
xho,0.8866738080978394,0.9385043382644653,0.8612417578697205,
yor,0.8767597079277039,0.9224423766136169,0.7538559436798096,
zul,0.9086204767227173,0.9546316862106323,0.8991060256958008,
