,PER,ORG,LOC,DATE
bam,0.9393398761749268,0.7910367846488953,0.8723905682563782,
bbj,0.9285988807678223,0.877225399017334,0.7185026407241821,
ewe,0.9077470898628235,0.8993905782699585,0.8534448742866516,
fon,0.9087591171264648,0.9088393449783325,0.8560363054275513,
hau,0.9481494426727295,0.9281289577484131,0.8356983661651611,
ibo,0.9398115873336792,0.9268837571144104,0.8552599549293518,
kin,0.95442795753479,0.9257864356040955,0.8719518780708313,
lug,0.9257800579071045,0.9305324554443359,0.8911597728729248,
luo,0.9238921403884888,0.8460066318511963,0.8980910181999207,
mos,0.9233638644218445,0.9082449078559875,0.8682681918144226,
nya,0.9505764842033386,0.9195924401283264,0.8421605825424194,
pcm,0.9358839988708496,0.8611533641815186,0.8488335013389587,
sna,0.937774658203125,0.9275186061859131,0.8308920860290527,
swa,0.9116048812866211,0.8462485074996948,0.8542027473449707,
tsn,0.9337038993835449,0.9113182425498962,0.8493120670318604,
twi,0.9488823413848877,0.9461578726768494,0.8862714767456055,
wol,0.9308462738990784,0.9148410558700562,0.8465607762336731,
xho,0.8561282157897949,0.9085632562637329,0.8013646006584167,
yor,0.8798779249191284,0.8918346166610718,0.6914646625518799,
zul,0.8998641967773438,0.9222085475921631,0.8223007917404175,
