,PER,ORG,LOC,DATE
bam,,0.6827425360679626,0.748961865901947,
bbj,,0.6917608976364136,0.5092787146568298,
ewe,0.7914023995399475,0.7504635453224182,,
fon,0.7575436234474182,0.7243977785110474,0.6898412108421326,
hau,0.8748205900192261,0.8223218321800232,0.7174766063690186,
ibo,,0.792892336845398,0.7283819913864136,
kin,0.8615239858627319,0.8422888517379761,0.7411980032920837,
lug,0.8421839475631714,0.8361479640007019,,
luo,0.8029957413673401,0.6984918713569641,,
mos,0.8116345405578613,0.7495408654212952,,
nya,0.8726500272750854,0.8172003030776978,0.724577784538269,
pcm,0.8388664722442627,,0.6737632155418396,
sna,0.8370906114578247,0.8190568685531616,0.7373414635658264,
swa,0.8200730681419373,0.7469717264175415,0.7653914093971252,
tsn,,0.8164077997207642,0.6999746561050415,
twi,0.8777908682823181,0.8357664942741394,0.749618649482727,
wol,0.8263302445411682,0.7396911382675171,0.6401416063308716,
xho,0.7406603097915649,,0.6590056419372559,
yor,,0.6823669075965881,0.5078909397125244,
zul,0.8171538710594177,,0.6525801420211792,
