,PER,LOC,ORG,DATE,SWD_mean
bam,,0.009097343371649913,0.011824592423636204,,0.010460967897643059
bbj,,0.010794276334763708,0.0075840450554096606,,0.009189160695086684
ewe,0.005987101074424572,,0.007875198225065105,,0.006931149649744839
fon,0.007202968338788196,0.009370943992053071,0.007396216624329099,,0.007990042985056789
hau,0.0064034434058157785,0.010950157248771575,0.0074446890475883265,,0.008266096567391893
ibo,,0.01179678276184859,0.008402869829296833,,0.010099826295572711
kin,0.006847625983027683,0.008633841957816912,0.008753672129387269,,0.008078380023410622
lug,0.0073806112031888915,,0.009026003520375525,,0.008203307361782208
luo,0.006903925664573762,,0.009000185756121937,,0.00795205571034785
mos,0.007736116951491567,,0.007387064003069099,,0.007561590477280333
nya,,0.009347764251288027,0.007137797650102584,,0.008242780950695305
pcm,0.0074285012292421015,0.008828037284729362,,,0.008128269256985732
sna,0.006193472486302198,0.009119636607010762,,,0.00765655454665648
swa,0.006528890349272842,0.007716180798979622,0.011731864776265866,,0.00865897864150611
tsn,,0.009205272373947082,0.007316332159462036,,0.008260802266704559
twi,0.0051944553497378365,0.00912862641735046,0.006898048693983583,,0.007073710153690627
wol,0.005407426098372525,0.008958838991475204,0.008889928456483176,,0.007752064515443635
xho,0.007853872619762114,0.010020327991696831,,,0.008937100305729473
yor,,0.011345479666488245,0.007533451509971201,,0.009439465588229723
zul,,0.009178968478408933,,,0.009178968478408933
