,ORG,PER,DATE,LOC
bam,0.9999818801879883,0.999998152256012,0.9999943971633911,0.999999463558197
bbj,0.9999973177909851,0.9999924302101135,0.9999894499778748,0.9999988079071045
ewe,0.9999990463256836,0.9999996423721313,0.9999775886535645,0.9999991655349731
fon,0.9999949336051941,0.9999985694885254,0.999986469745636,0.9999988675117493
hau,0.9999826550483704,0.9999905824661255,0.9999800324440002,0.9999992847442627
ibo,0.9999994039535522,0.9999987483024597,0.9999972581863403,0.9999988675117493
kin,0.9999994039535522,0.9999992847442627,0.999994695186615,0.999998927116394
lug,0.99998939037323,0.9999994039535522,0.9999944567680359,0.9999989867210388
luo,0.9999996423721313,0.9999991655349731,0.9999992251396179,0.9999985694885254
mos,0.9999994039535522,0.9999982714653015,0.9999858736991882,0.9999996423721313
nya,0.9999993443489075,0.9999994039535522,0.9999945163726807,0.9999985694885254
pcm,0.9999885559082031,0.9999992251396179,0.9999956488609314,0.9999986290931702
sna,0.9999997019767761,0.999998927116394,0.9999946355819702,0.9999989867210388
swa,0.9999982118606567,0.9999992251396179,0.9999925494194031,0.9999992251396179
tsn,0.9999993443489075,0.9999978542327881,0.9999974370002747,0.9999977350234985
twi,0.9999972581863403,0.999997615814209,0.9999939203262329,0.9999993443489075
wol,0.9999983906745911,0.9999995231628418,0.9999930262565613,0.9999948740005493
xho,0.9999994039535522,0.999999463558197,0.9999982714653015,0.9999983906745911
yor,0.9999977350234985,0.9999986290931702,0.9999988079071045,0.9999943375587463
zul,0.9999992847442627,0.9999997615814209,0.9999994039535522,0.9999985694885254
