,ORG,PER,DATE,LOC
bam,0.9995272755622864,0.9993743300437927,,0.9994192719459534
bbj,0.9994620084762573,0.9991887807846069,,0.999260663986206
ewe,0.9997252821922302,0.9994772672653198,,0.9995120167732239
fon,0.999523937702179,0.9972735047340393,,0.9993261694908142
hau,0.9997731447219849,0.9994248151779175,,0.998909592628479
ibo,0.9994610548019409,0.9993157982826233,,0.9995772242546082
kin,0.9980207681655884,0.9994533061981201,,0.9996271729469299
lug,0.9998446106910706,0.9999247789382935,,0.999330997467041
luo,0.9994761943817139,0.9998297691345215,,0.9998453259468079
mos,0.9997584819793701,0.999752402305603,,0.9986987709999084
nya,0.9998565316200256,0.9998809099197388,,0.999835729598999
pcm,0.9997019171714783,0.9998309016227722,,0.9997802972793579
sna,0.9999032616615295,0.9996948838233948,,0.999837338924408
swa,0.9997121095657349,0.999817430973053,,0.9997691512107849
tsn,0.9974814653396606,0.9997941851615906,,0.9968148469924927
twi,0.9997474551200867,0.9997965097427368,,0.9997153282165527
wol,0.9996874928474426,0.9997979998588562,,0.9997500777244568
xho,0.9960929155349731,0.9970400929450989,,0.999154269695282
yor,0.9996972680091858,0.999549388885498,,0.9990982413291931
zul,0.9956547021865845,0.9935117959976196,,0.9898274540901184
