,LOC,PER,DATE,ORG
bam,0.9785563945770264,,,0.9472975730895996
bbj,0.9384095668792725,0.9788012504577637,,0.9710760116577148
ewe,,0.9857047200202942,,0.9834209084510803
fon,0.9698821902275085,0.9831375479698181,,0.9768120050430298
hau,0.9642268419265747,0.9834361672401428,,0.9706668853759766
ibo,0.965609073638916,,,0.981441855430603
kin,0.9819056987762451,0.9850127696990967,,0.9783411622047424
lug,,0.9830591678619385,,0.9790470600128174
luo,,0.9880284667015076,,0.9707652926445007
mos,0.9686537384986877,0.9844590425491333,,0.9762226343154907
nya,0.9760101437568665,0.9902396202087402,,0.9777711629867554
pcm,0.9795325994491577,0.988262414932251,,0.9668570160865784
sna,0.9696804881095886,0.9837530851364136,,0.9781718850135803
swa,0.9777339100837708,0.9869593977928162,,0.9660249948501587
tsn,0.9738302826881409,,,0.9818506836891174
twi,0.9809079170227051,0.9873353838920593,,0.9862134456634521
wol,0.9728090763092041,0.983222246170044,,0.9763156771659851
xho,0.9677659273147583,0.9629018306732178,,
yor,0.9499254822731018,,,0.9720270037651062
zul,0.961164116859436,0.97621089220047,,
