,LOC,PER,DATE,ORG
bam,0.9481247067451477,0.9664156436920166,0.974901556968689,0.9443345665931702
bbj,0.908617377281189,0.9735534191131592,0.9559876322746277,0.9775435328483582
ewe,0.9624924659729004,0.9714457392692566,0.9526332020759583,0.9868952631950378
fon,0.9389097094535828,0.9760081768035889,0.9572696685791016,0.9823328852653503
hau,0.9293236136436462,0.972125232219696,0.9320801496505737,0.9725762009620667
ibo,0.9230822920799255,0.9738755822181702,0.9806182384490967,0.9816126823425293
kin,0.9598580002784729,0.9706372618675232,0.9698823690414429,0.9800819158554077
lug,0.9700854420661926,0.9617627263069153,0.9657779335975647,0.9671070575714111
luo,0.9622880816459656,0.9745746850967407,0.9738804697990417,0.9798010587692261
mos,0.9384069442749023,0.9761466979980469,0.9452993273735046,0.9809903502464294
nya,0.9367077350616455,0.9811758995056152,0.9651787281036377,0.9775979518890381
pcm,0.9606351256370544,0.9830286502838135,0.9102325439453125,0.9665517807006836
sna,0.9433997869491577,0.9755386710166931,0.9721254110336304,0.9755536317825317
swa,0.9668418765068054,0.9808928966522217,0.9142277836799622,0.9500786662101746
tsn,0.9584223628044128,0.9809287786483765,0.9726365208625793,0.9790358543395996
twi,0.967662513256073,0.9809076189994812,0.9705700278282166,0.9885002374649048
wol,0.9356420636177063,0.9759886860847473,0.9680154323577881,0.9773350358009338
xho,0.9390120506286621,0.9579731822013855,0.9622923731803894,0.9724562764167786
yor,0.9178380966186523,0.9659843444824219,0.9636372327804565,0.9627388715744019
zul,0.955470621585846,0.9701087474822998,0.968525767326355,0.9809801578521729
