,LOC,PER,DATE,ORG
bam,0.9684532284736633,0.9787962436676025,,0.958620548248291
bbj,0.9363634586334229,0.9807100296020508,,0.9796352982521057
ewe,0.974192202091217,0.9801260232925415,,0.9894026517868042
fon,0.9582937359809875,0.9830557703971863,,0.9844081997871399
hau,0.9546242952346802,0.9792325496673584,,0.9812996983528137
ibo,0.9504737854003906,0.9811946153640747,,0.9868655800819397
kin,0.9738912582397461,0.98173588514328,,0.9857835173606873
lug,0.9792927503585815,0.9758893847465515,,0.9793457984924316
luo,0.9761314392089844,0.9827133417129517,,0.9713165760040283
mos,0.9598664045333862,0.9828554391860962,,0.9817776083946228
nya,0.9582754969596863,0.9874318242073059,,0.9830176830291748
pcm,0.974224328994751,0.988038182258606,,0.9765958786010742
sna,0.9588096141815186,0.9827880263328552,,0.9826540946960449
swa,0.9776893854141235,0.9868984818458557,,0.9633697271347046
tsn,0.9723742008209229,0.9870253801345825,,0.9845392107963562
twi,0.979759693145752,0.9857131242752075,,0.9910139441490173
wol,0.9582887887954712,0.9830960035324097,,0.980332612991333
xho,0.9591132402420044,0.969595730304718,,0.9790107011795044
yor,0.9307059049606323,0.9759593605995178,,0.9759930968284607
zul,0.9711744785308838,0.9799302816390991,,0.9854047894477844
