,LOC,PER,DATE,ORG
bam,0.9709362387657166,,,0.9383341073989868
bbj,0.9271142482757568,,,0.9594932198524475
ewe,,0.9806334972381592,,0.9762411713600159
fon,0.962928295135498,0.9752383828163147,,0.969356894493103
hau,0.9549338817596436,0.9765022397041321,,0.9587334394454956
ibo,0.9575997591018677,,,0.9717770218849182
kin,0.9778769612312317,0.9804234504699707,,0.9751288890838623
lug,,0.9746962189674377,,0.9714139699935913
luo,,0.9767844676971436,,0.9588198661804199
mos,,0.9798938632011414,,0.969500720500946
nya,0.9721935391426086,0.982191264629364,,0.9711167812347412
pcm,0.9733321070671082,0.9837248921394348,,
sna,0.9592474699020386,0.9768444895744324,,0.9707518219947815
swa,0.9701006412506104,0.9812800884246826,,0.9608286023139954
tsn,0.9663336873054504,,,0.9768630862236023
twi,0.9752218127250671,0.9848280549049377,,0.9799903631210327
wol,0.9628990292549133,0.9772157073020935,,0.9691464304924011
xho,0.9622588157653809,0.9572022557258606,,
yor,0.9259157776832581,,,0.9628301858901978
zul,0.9532280564308167,0.9705931544303894,,
