,LOC,PER,DATE,ORG
bam,0.9566219449043274,0.9724315404891968,0.9589415788650513,0.9495495557785034
bbj,0.9192285537719727,0.9745843410491943,0.9428550601005554,0.9772689342498779
ewe,0.967269241809845,0.972510576248169,0.9298962354660034,0.9866176247596741
fon,0.9451932311058044,0.9772951602935791,0.950429379940033,0.9824818968772888
hau,0.9407607316970825,0.9706795811653137,0.9326813220977783,0.9755674004554749
ibo,0.9359405040740967,0.9769450426101685,0.9711220264434814,0.9825023412704468
kin,0.9666929841041565,0.975320041179657,0.9631369113922119,0.9820573925971985
lug,0.9731665253639221,0.9683616757392883,0.9530449509620667,0.9722076058387756
luo,0.9673040509223938,0.9776476621627808,0.9572368264198303,0.9826465249061584
mos,0.9462428689002991,0.9771161675453186,0.9344193935394287,0.9801229238510132
nya,0.943549633026123,0.9841815829277039,0.9536641836166382,0.9777316451072693
pcm,0.9666072130203247,0.9848968386650085,0.8947873115539551,0.9690256714820862
sna,0.9464188814163208,0.9770703911781311,0.9627605080604553,0.9772011041641235
swa,0.9717062711715698,0.9826109409332275,0.8988255262374878,0.9511687159538269
tsn,0.965249240398407,0.9822375774383545,0.9618231654167175,0.9794313907623291
twi,0.9737476706504822,0.9818002581596375,0.9538971781730652,0.9891670942306519
wol,0.944171130657196,0.9782094955444336,0.9523948431015015,0.9759925007820129
xho,0.9479415416717529,0.9593227505683899,0.9459249973297119,0.9740433096885681
yor,0.911457359790802,0.969703733921051,0.9593191742897034,0.969666600227356
zul,0.9614180326461792,0.9740782380104065,0.9545296430587769,0.9814532399177551
