,PER,ORG,LOC,DATE
bam,,0.9486249089241028,0.9759919047355652,
bbj,,0.956019401550293,0.9510518312454224,
ewe,0.9442978501319885,0.9428134560585022,,
fon,0.9189457893371582,0.9638594388961792,0.9685346484184265,
hau,0.9421993494033813,0.9759732484817505,0.9735868573188782,
ibo,,0.9634119272232056,0.9832097291946411,
kin,0.9450522065162659,0.9499145150184631,0.971677303314209,
lug,0.9521271586418152,0.9789018034934998,,
luo,0.9379503130912781,0.9429256916046143,,
mos,0.9410196542739868,0.9633812308311462,,
nya,,0.959985613822937,0.9671934843063354,
pcm,0.933249831199646,,0.934316098690033,
sna,0.9354265928268433,,0.9830160737037659,
swa,0.950537919998169,0.9195951819419861,0.9593780040740967,
tsn,,0.9459607005119324,0.9539138674736023,
twi,0.9495136141777039,0.9732194542884827,0.9739855527877808,
wol,0.9456698298454285,0.958473801612854,0.9721912145614624,
xho,0.9357077479362488,,0.9743326306343079,
yor,,0.9590393304824829,0.9526569247245789,
zul,,,0.967249870300293,
