,PER,LOC,ORG,DATE,SWD_mean
bam,0.00712591016508668,0.011056226637265354,0.01192391130462056,,0.010035349368990865
bbj,0.006548982722961227,0.018522397732340323,0.008350815397989209,,0.01114073195109692
ewe,0.0078402150365946,0.012617396000678127,0.007340800126257818,,0.009266137054510182
fon,0.008822725339086901,0.013455894065373286,0.007403649548905378,,0.009894089651121854
hau,0.007037274200229149,0.015179957768850727,0.008102843708911678,,0.010106691892663852
ibo,0.0068087932386333705,0.014075358392801718,0.0070065947647890425,,0.009296915465408043
kin,0.007616170431901992,0.011714609634509543,0.007396490778774023,,0.008909090281728519
lug,0.008531523985766398,0.010889652318837761,0.008391369558921724,,0.009270848621175295
luo,0.00732244828623152,0.009611706677787879,0.011167253731400706,,0.009367136231806702
mos,0.008509886113643006,0.014700343357617385,0.007470390143680561,,0.010226873204980317
nya,0.006567935697603389,0.013025076736084884,0.007900513280219457,,0.009164508571302576
pcm,0.006796498491439706,0.012301631483751407,0.0107418278375917,,0.009946652604260938
sna,0.007919247136669583,0.012680429289503081,0.007714332950854441,,0.009438003125675701
swa,0.007831559069927607,0.01388140929657311,0.009148023915258818,,0.010286997427253178
tsn,0.007373508021373709,0.013518655139705515,0.007713631395745324,,0.00953526485227485
twi,0.006215710169271915,0.01285156429912604,0.006584207854757551,,0.008550494107718501
wol,0.0073026614445552696,0.01427492592483759,0.007323657531742356,,0.009633748300378405
xho,0.01067313792555069,0.014156135735902353,0.008500914873820875,,0.011110062845091306
yor,0.010876463564272854,0.014811601392921148,0.00882295647443243,,0.011503673810542145
zul,0.00803606430599757,0.014467720767243009,0.008015566504582239,,0.010173117192607606
