,DATE,PER,LOC,ORG,Mean
lug,,0.9684160947799683,,0.9583227634429932,0.9633694291114807
ewe,,0.9695539474487305,,0.952454686164856,0.9610043168067932
luo,,0.9749544858932495,,0.9411813616752625,0.958067923784256
twi,,0.9818541407585144,0.8982755541801453,0.961841344833374,0.9473236799240112
mos,,0.94899582862854,,0.9451123476028442,0.9470540881156921
swa,,0.9777513742446899,0.9123081564903259,0.9239282608032227,0.9379959305127462
pcm,,0.9822025895118713,0.879944384098053,,0.9310734868049622
kin,,0.9781836271286011,0.8303250074386597,0.9586467742919922,0.9223851362864176
fon,,0.9588750004768372,0.7830992937088013,0.9589226245880127,0.9002989729245504
hau,,0.9790534973144531,0.7269909977912903,0.9566165208816528,0.8875536719957987
nya,,0.9662932753562927,0.7430341243743896,0.9274952411651611,0.8789408802986145
bam,,,0.8332735300064087,0.9239134192466736,0.8785934746265411
sna,,0.9747561812400818,0.7339335083961487,0.9180455207824707,0.8755784034729004
wol,,0.9802199006080627,0.7050277590751648,0.9404362440109253,0.8752279678980509
ibo,,,0.7855092287063599,0.9521657824516296,0.8688375055789948
tsn,,,0.7897314429283142,0.9357426166534424,0.8627370297908783
zul,,0.9574775695800781,0.6702107191085815,,0.8138441443443298
bbj,,,0.6929635405540466,0.9334689378738403,0.8132162392139435
xho,,0.9324421882629395,0.647216260433197,,0.7898292243480682
yor,,,0.6284602880477905,0.9321737289428711,0.7803170084953308
