,PER,LOC,ORG,DATE,SWD_mean
bam,0.006441473744871473,0.009277284704694466,0.009457380185267539,0.006442197690830653,0.007904584081416033
bbj,0.005831401339946751,0.01197570019030536,0.005169775300601032,0.008138334585964913,0.007778802854204514
ewe,0.006197962669830304,0.007544035031060048,0.004981714221685252,0.00777709386738934,0.006625201447491236
fon,0.005949559395958204,0.008319253510308044,0.00568924315575714,0.007974013038619887,0.006983017275160819
hau,0.006242216224109143,0.010851843121599813,0.0065402615960010735,0.009083485818791814,0.008179451690125461
ibo,0.005316969680279726,0.010479891102477268,0.005589039119058725,0.005066484147391748,0.006613096012301867
kin,0.006947567138468003,0.007123165728444292,0.006075891853470239,0.005240065173438779,0.006346672473455328
lug,0.006965927971123165,0.005883657506728923,0.006955523223041382,0.0064242239582199545,0.006557333164778356
luo,0.006592348746380594,0.007219276778869244,0.005905707119836734,0.005563104578868661,0.006320109305988808
mos,0.00691232072404091,0.008802228900094633,0.005323932835835876,0.00784346369891864,0.007220486539722515
nya,0.005132306013365451,0.009683275623501686,0.0061318243397181504,0.0061735915105600725,0.00678024937178634
pcm,0.006432964755276771,0.0074475225128480815,0.007349415810949722,0.010504616068374162,0.007933629786862184
sna,0.007671968918202765,0.008178547519037238,0.006511699978545948,0.006775464183647273,0.007284420149858306
swa,0.006006218493894266,0.006386816493886727,0.008695996003098116,0.009434782990865642,0.007630953495436188
tsn,0.0065726573893698514,0.007206547411442443,0.00559247828914522,0.005473702817653248,0.0062113464769026905
twi,0.005790465849713655,0.007520592069795384,0.004731186400022125,0.006883352678869414,0.006231399249600145
wol,0.005472547003591899,0.009907801250847115,0.005288857588311657,0.0062168517397367395,0.006721514395621853
xho,0.007913489902421134,0.007995663622750726,0.005997797071813693,0.006595596673378168,0.00712563681759093
yor,0.006549871187417011,0.009284108855354134,0.00709892861868866,0.006381024888924003,0.007328483387595952
zul,0.006359790494570916,0.00840824348051683,0.005159751468909235,0.005912399538374302,0.006460046245592821
