,LOC,DATE,PER,ORG,Mean
lug,0.9999857280034133,0.9999874433785154,0.9999751090087978,0.9999877163254219,0.9999839991790371
sna,0.9999846296489334,0.9999874654971658,0.9999681353774793,0.999992699984784,0.9999832326270907
zul,0.9999839124251215,0.9999822391289832,0.9999724567042655,0.9999915812108471,0.9999825473673043
nya,0.9999898855062439,0.9999703851561378,0.9999778786530223,0.9999879718809668,0.9999815302990926
xho,0.9999782312561384,0.9999910218268827,0.9999671307644222,0.9999886167682989,0.9999812501539356
kin,0.9999878499514432,0.9999718392354139,0.9999699830761289,0.9999934091884023,0.999980770362847
twi,0.9999804207360015,0.9999723684119303,0.9999757538211059,0.9999893140810637,0.9999794642625254
wol,0.9999862524476146,0.9999697024338337,0.9999717275318757,0.9999891538204793,0.9999792090584508
ibo,0.9999823407757749,0.9999821066628913,0.9999725930387608,0.9999743221784928,0.9999778406639799
hau,0.9999786555885449,0.9999783263711037,0.9999662840679092,0.9999856901299647,0.9999772390393807
luo,0.9999850299215071,0.999970343469155,0.999969347667793,0.9999800917257596,0.9999762031960537
swa,0.9999773551964435,0.9999691213120505,0.999970423476261,0.999981146869723,0.9999745117136195
bam,0.9999755633000524,0.9999678114420899,0.9999671859333388,0.9999870287043847,0.9999743973449664
tsn,0.9999673178315396,0.9999801640156483,0.9999656873942998,0.9999799936069754,0.9999732907121158
mos,0.9999613366147028,0.9999662116181202,0.9999681201684056,0.9999890725034635,0.999971185226173
ewe,0.9999644296663581,0.9999499902039323,0.9999645306094826,0.9999794024922515,0.9999645882430062
fon,0.9999670092299471,0.9999398492218309,0.999963335893186,0.9999857653090812,0.9999639899135112
bbj,0.9999670232133658,0.9999212039782257,0.9999663782772086,0.9999745956006666,0.9999573002673667
yor,0.9999484401961942,0.9999524675905219,0.9999416662973013,0.9999684786100764,0.9999527631735236
pcm,0.9999624836676576,0.999920655445231,0.9999684202587641,0.9999594728953424,0.9999527580667488
