,PER,ORG,LOC,DATE
bam,0.9832570552825928,0.974295973777771,0.9548203945159912,0.9721425771713257
bbj,0.9883509874343872,0.9852281808853149,0.9326499104499817,0.9657931327819824
ewe,0.987315833568573,0.9871102571487427,0.968526303768158,0.9642706513404846
fon,0.9874187111854553,0.9856261610984802,0.9360231161117554,0.9619281888008118
hau,0.9866199493408203,0.9789981245994568,0.9379539489746094,0.9560297727584839
ibo,0.9864875674247742,0.9858952164649963,0.9419225454330444,0.98891282081604
kin,0.9869303107261658,0.9909638166427612,0.9804602861404419,0.9847728610038757
lug,0.994312584400177,0.9649785161018372,0.9776374697685242,0.9560999870300293
luo,0.9883363246917725,0.9829603433609009,0.9748093485832214,0.9832857847213745
mos,0.987758994102478,0.9869207143783569,0.9513835310935974,0.951439619064331
nya,0.9913877248764038,0.9905303716659546,0.9657081961631775,0.9722583889961243
pcm,0.9908732175827026,0.9709715843200684,0.9741182327270508,0.9270966053009033
sna,0.9880203008651733,0.9862867593765259,0.9589766263961792,0.9847443103790283
swa,0.986627995967865,0.9740602374076843,0.9834842681884766,0.9288917779922485
tsn,0.9873254299163818,0.981024980545044,0.9615976214408875,0.9816761016845703
twi,0.9901384115219116,0.9917159080505371,0.9772595763206482,0.9798601865768433
wol,0.987808108329773,0.9855707287788391,0.9455369114875793,0.9833728075027466
xho,0.9843177199363708,0.9838242530822754,0.9437390565872192,0.9868534207344055
yor,0.981387734413147,0.9879739880561829,0.9309089779853821,0.9751293063163757
zul,0.9845835566520691,0.9908033609390259,0.9572618007659912,0.9824080467224121
