,PER,ORG,DATE,LOC
bam,0.9999987483024597,0.9999975562095642,0.9999977946281433,0.9999982714653015
bbj,0.9999991655349731,0.9999991059303284,0.9999984502792358,0.9999990463256836
ewe,0.9999990463256836,0.9999990463256836,0.9999986886978149,0.9999995827674866
fon,0.999998152256012,0.999998927116394,0.999998152256012,0.9999983906745911
hau,0.9999992251396179,0.999999463558197,0.9999983310699463,0.999999463558197
ibo,0.9999997019767761,0.9999988675117493,0.9999994039535522,0.9999995231628418
kin,0.9999989867210388,0.9999997615814209,0.9999991059303284,0.9999997019767761
lug,0.9999997615814209,0.9999997019767761,0.999999463558197,0.9999996423721313
luo,0.9999994039535522,0.9999993443489075,0.9999989867210388,0.9999996423721313
mos,0.9999997019767761,0.9999992847442627,0.9999987483024597,0.9999995827674866
nya,0.9999995231628418,0.9999995231628418,0.9999988675117493,0.9999996423721313
pcm,0.9999991655349731,0.9999991655349731,0.9999983906745911,0.9999991655349731
sna,0.9999997615814209,0.9999998211860657,0.9999992847442627,0.9999997615814209
swa,0.9999989867210388,0.9999989867210388,0.9999983906745911,0.9999991059303284
tsn,0.9999996423721313,0.999999463558197,0.9999989867210388,0.9999993443489075
twi,0.999998927116394,0.9999991059303284,0.9999970197677612,0.9999992251396179
wol,0.9999996423721313,0.9999990463256836,0.9999991655349731,0.9999995827674866
xho,0.9999991655349731,0.9999995827674866,0.9999991655349731,0.9999993443489075
yor,0.999998927116394,0.9999992251396179,0.999998927116394,0.9999988675117493
zul,0.9999993443489075,0.9999996423721313,0.9999991059303284,0.9999993443489075
