,LOC,PER,ORG,DATE
bam,0.8765294551849365,0.6079165935516357,0.7214025855064392,
bbj,0.6883774995803833,0.6536235809326172,0.8060654997825623,
ewe,0.8695057034492493,0.6501832604408264,0.7951568961143494,
fon,0.8099000453948975,0.600451648235321,0.8562325239181519,
hau,0.7683215141296387,0.6232128143310547,0.8359243869781494,
ibo,0.8393556475639343,0.6262956261634827,0.8218779563903809,
kin,0.8708755970001221,0.6791736483573914,0.8334836363792419,
lug,0.8674803376197815,0.5986027717590332,0.8473460078239441,
luo,0.8108636140823364,0.6913094520568848,0.7754486203193665,
mos,0.7863613367080688,0.5847298502922058,0.8391773104667664,
nya,0.7853319644927979,0.6561415791511536,0.8030669093132019,
pcm,0.8743091821670532,0.6240236759185791,0.720003068447113,
sna,0.8207929134368896,0.6615242958068848,0.7780378460884094,
swa,0.8299606442451477,0.6574957966804504,0.77451092004776,
tsn,0.8152883052825928,0.5999924540519714,0.8154208660125732,
twi,0.8300784826278687,0.6974288821220398,0.85936039686203,
wol,0.7172142863273621,0.684085488319397,0.8168197870254517,
xho,0.7129361033439636,0.6280316114425659,0.788530170917511,
yor,0.5653923749923706,,0.7968934774398804,
zul,0.8076483011245728,0.6533589363098145,0.8274163603782654,
