,ORG,LOC,DATE,PER,Mean
twi,0.9919063562654983,0.9796986724560198,0.9842045986817003,0.9880974776471813,0.9859767762625999
kin,0.9909279107079336,0.979628788285414,0.988091756262914,0.9806164709820319,0.9848162315595734
luo,0.9898789173244268,0.980109238449358,0.9809735671154739,0.9868608784549834,0.9844556503360605
lug,0.9765391575053491,0.98308240403859,0.982020897856317,0.9939923925840084,0.9839087129960662
nya,0.9920496882060856,0.9730030696629195,0.9777467646292658,0.9909691044284358,0.9834421567316767
sna,0.9863399191051295,0.9630966667667288,0.9891142723006632,0.989070881727965,0.9819054349751217
zul,0.9891505772731262,0.9690460821205973,0.9843080824126106,0.9839062967161922,0.9816027596306316
xho,0.9860186138897558,0.9622218616294679,0.988588843849641,0.9856753112939148,0.9806261576656948
tsn,0.9848307178736774,0.9646062181596927,0.986133601716502,0.9858512925210501,0.9803554575677305
ewe,0.9905170611003404,0.9674789234074486,0.9724380027578429,0.9896371554562174,0.9800177856804623
wol,0.989346093568219,0.9572085655798589,0.9839559566855072,0.9891210106774043,0.9799079066277473
ibo,0.9840677555469822,0.9560469740405627,0.9903673567692871,0.9886963710213817,0.9797946143445534
mos,0.9884366210726732,0.9570873270233607,0.981032545065329,0.9898028588256919,0.9790898379967637
swa,0.9790405420831432,0.9844483341882809,0.9551106861918349,0.9867939197288467,0.9763483705480265
bam,0.9712456904476204,0.9635414139529153,0.9786262706432901,0.9850091156660269,0.9746056226774632
hau,0.988308723717654,0.9615546340213719,0.956285191843791,0.9880044924297646,0.9735382605031454
yor,0.9886812560540448,0.9466537723913825,0.9764094909916963,0.981343813403744,0.9732720832102169
bbj,0.9840208593324493,0.9462658309852925,0.9690844945701618,0.9880311412820009,0.971850581542476
fon,0.983492690962437,0.9456999009295534,0.9597731786685066,0.9895354758323879,0.9696253115982212
pcm,0.9665877492994654,0.976951232418871,0.9435058039105295,0.9898028011059208,0.9692118966836968
