layer,model,rank_type,language,cosine
1,mbert,top5,hau,0.9996690601110458
1,mbert,top5,lug,0.9996249824762344
1,mbert,top5,sna,0.9994966834783554
1,mbert,top5,zul,0.9994851052761078
1,mbert,top5,ibo,0.9994705319404602
1,mbert,worst5,pcm,0.9987196922302246
1,mbert,worst5,fon,0.9987476766109467
1,mbert,worst5,yor,0.9988916516304016
1,mbert,worst5,bbj,0.9990595281124115
1,mbert,worst5,ewe,0.9990933835506439
2,mbert,top5,hau,0.9999470114707947
2,mbert,top5,lug,0.9999320209026337
2,mbert,top5,sna,0.9999208599328995
2,mbert,top5,nya,0.9999137818813324
2,mbert,top5,zul,0.9999128878116608
2,mbert,worst5,fon,0.9997893571853638
2,mbert,worst5,pcm,0.9998094439506531
2,mbert,worst5,yor,0.9998340308666229
2,mbert,worst5,bbj,0.9998496472835541
2,mbert,worst5,ewe,0.9998549073934555
3,mbert,top5,hau,0.9999795258045197
3,mbert,top5,lug,0.999968558549881
3,mbert,top5,sna,0.9999682158231735
3,mbert,top5,nya,0.9999678730964661
3,mbert,top5,bam,0.9999658465385437
3,mbert,worst5,pcm,0.9999223947525024
3,mbert,worst5,fon,0.9999271333217621
3,mbert,worst5,yor,0.999940812587738
3,mbert,worst5,bbj,0.9999412447214127
3,mbert,worst5,ewe,0.9999415278434753
4,mbert,top5,sna,0.9998828917741776
4,mbert,top5,hau,0.9998814016580582
4,mbert,top5,lug,0.9998808205127716
4,mbert,top5,zul,0.9998769164085388
4,mbert,top5,kin,0.9998703896999359
4,mbert,worst5,pcm,0.9995721578598022
4,mbert,worst5,ewe,0.99965500831604
4,mbert,worst5,yor,0.9997494220733643
4,mbert,worst5,bbj,0.9997532516717911
4,mbert,worst5,swa,0.9997646063566208
5,mbert,top5,twi,0.9917834401130676
5,mbert,top5,sna,0.9907557765642802
5,mbert,top5,mos,0.989659587542216
5,mbert,top5,lug,0.9893199801445007
5,mbert,top5,hau,0.9876729249954224
5,mbert,worst5,bbj,0.9715736707051595
5,mbert,worst5,yor,0.9723066290219625
5,mbert,worst5,fon,0.9824547370274862
5,mbert,worst5,swa,0.9827305674552917
5,mbert,worst5,tsn,0.9827375809351603
6,mbert,top5,sna,0.9860802491505941
6,mbert,top5,lug,0.9832461277643839
6,mbert,top5,zul,0.9826245109240214
6,mbert,top5,twi,0.9825944304466248
6,mbert,top5,mos,0.9823305805524191
6,mbert,worst5,yor,0.952721893787384
6,mbert,worst5,bbj,0.9529365102450053
6,mbert,worst5,pcm,0.9632758696873983
6,mbert,worst5,fon,0.9653286735216776
6,mbert,worst5,tsn,0.9673761526743571
7,mbert,top5,lug,0.9881941378116608
7,mbert,top5,sna,0.9834818840026855
7,mbert,top5,twi,0.9808455308278402
7,mbert,top5,mos,0.9769804875055949
7,mbert,top5,zul,0.9760817488034567
7,mbert,worst5,yor,0.9471615254878998
7,mbert,worst5,bbj,0.9499871532122294
7,mbert,worst5,pcm,0.9550259113311768
7,mbert,worst5,xho,0.9568470120429993
7,mbert,worst5,tsn,0.9579022526741028
8,mbert,top5,lug,0.9826043546199799
8,mbert,top5,sna,0.976386288801829
8,mbert,top5,twi,0.9741380214691162
8,mbert,top5,mos,0.9696667492389679
8,mbert,top5,zul,0.9689193665981293
8,mbert,worst5,bbj,0.9276330471038818
8,mbert,worst5,yor,0.9354774951934814
8,mbert,worst5,bam,0.9424980878829956
8,mbert,worst5,tsn,0.943514347076416
8,mbert,worst5,pcm,0.9442625443140665
9,mbert,top5,lug,0.9861273169517517
9,mbert,top5,sna,0.9793080389499664
9,mbert,top5,twi,0.9771321415901184
9,mbert,top5,hau,0.9745618104934692
9,mbert,top5,mos,0.9738381803035736
9,mbert,worst5,bbj,0.9426744878292084
9,mbert,worst5,yor,0.948644369840622
9,mbert,worst5,bam,0.9524728655815125
9,mbert,worst5,pcm,0.9543313384056091
9,mbert,worst5,tsn,0.954371452331543
10,mbert,top5,lug,0.9872651994228363
10,mbert,top5,sna,0.9802779257297516
10,mbert,top5,hau,0.9792895019054413
10,mbert,top5,twi,0.977434515953064
10,mbert,top5,mos,0.975714385509491
10,mbert,worst5,kin,0.9281536936759949
10,mbert,worst5,bbj,0.950382262468338
10,mbert,worst5,yor,0.9513500332832336
10,mbert,worst5,bam,0.9579326510429382
10,mbert,worst5,pcm,0.9581283926963806
11,mbert,top5,lug,0.9867603182792664
11,mbert,top5,twi,0.9819397926330566
11,mbert,top5,hau,0.9817717969417572
11,mbert,top5,sna,0.9807180464267731
11,mbert,top5,luo,0.9774534404277802
11,mbert,worst5,bbj,0.9494889974594116
11,mbert,worst5,yor,0.9556755423545837
11,mbert,worst5,fon,0.9581787586212158
11,mbert,worst5,pcm,0.9596991240978241
11,mbert,worst5,bam,0.9599978923797607
12,mbert,top5,nya,0.9743279814720154
12,mbert,top5,kin,0.9717855453491211
12,mbert,top5,wol,0.970422089099884
12,mbert,top5,zul,0.960709273815155
12,mbert,top5,ibo,0.9572169482707977
12,mbert,worst5,fon,0.8735138773918152
12,mbert,worst5,swa,0.8967114686965942
12,mbert,worst5,pcm,0.9050683379173279
12,mbert,worst5,hau,0.91264209151268
12,mbert,worst5,bbj,0.9145991206169128
