,LOC,DATE,ORG,PER
bam,0.9999902844429016,0.9999878406524658,0.9999874830245972,0.9999940991401672
bbj,0.9999917149543762,0.9999871253967285,0.9999926686286926,0.999990701675415
ewe,0.9999912977218628,0.999984622001648,0.9999904632568359,0.9999923706054688
fon,0.9999901056289673,0.9999832510948181,0.9999895095825195,0.9999887347221375
hau,0.9999911785125732,0.9999887347221375,0.9999927282333374,0.9999935626983643
ibo,0.9999942779541016,0.9999940991401672,0.9999872446060181,0.9999944567680359
kin,0.999997079372406,0.9999969601631165,0.9999964237213135,0.9999966025352478
lug,0.9999922513961792,0.9999966025352478,0.9999982118606567,0.9999980926513672
luo,0.9999931454658508,0.9999956488609314,0.9999894499778748,0.9999932050704956
mos,0.9999945163726807,0.999987781047821,0.9999943971633911,0.9999948143959045
nya,0.9999963641166687,0.9999945163726807,0.9999938011169434,0.9999963045120239
pcm,0.9999841451644897,0.9999569058418274,0.9999797344207764,0.99998939037323
sna,0.9999949932098389,0.9999946355819702,0.999997615814209,0.9999967813491821
swa,0.9999894499778748,0.9999807476997375,0.9999791383743286,0.9999900460243225
tsn,0.9999939203262329,0.9999949336051941,0.9999906420707703,0.9999947547912598
twi,0.9999898076057434,0.9999911785125732,0.9999908208847046,0.9999945759773254
wol,0.9999955892562866,0.9999934434890747,0.9999908208847046,0.9999956488609314
xho,0.9999964237213135,0.9999958872795105,0.9999957084655762,0.9999949336051941
yor,0.9999918937683105,0.9999887943267822,0.999987006187439,0.999990701675415
zul,0.9999939203262329,0.9999949932098389,0.9999963641166687,0.9999960660934448
