,ORG,DATE,LOC,PER,Mean
kin,0.9842918515205383,0.9821717739105225,0.9729753732681274,0.8888469934463501,0.9783804640369466
twi,0.9885539412498474,0.9802355766296387,0.9666902422904968,0.8941611051559448,0.9771651880634739
luo,0.9769296646118164,0.9826454520225525,0.9675765633583069,0.8962317705154419,0.9744654871973153
sna,0.9832360148429871,0.9868950247764587,0.9537612199783325,0.8895896673202515,0.9732915235003774
nya,0.9844648241996765,0.9740361571311951,0.9566463232040405,0.8924485445022583,0.9704674654432482
zul,0.9845661520957947,0.9807543754577637,0.9491137266159058,0.893828809261322,0.9702552614875353
ibo,0.984139621257782,0.986558198928833,0.9349678158760071,0.8922615051269531,0.9673537363217571
tsn,0.9727177023887634,0.983112633228302,0.9488092660903931,0.8956820964813232,0.9670709784575334
ewe,0.9787501692771912,0.9664726853370667,0.959000289440155,0.9008587598800659,0.9670158676275118
xho,0.9758152961730957,0.9811057448387146,0.93710857629776,0.8951806426048279,0.9635821155362868
wol,0.9730669856071472,0.9813851714134216,0.9357424378395081,0.8849685788154602,0.9621630861690351
lug,0.957310140132904,0.9544045925140381,0.9736202955245972,0.8939272165298462,0.9607098210514999
bam,0.9663447737693787,0.969973623752594,0.9416168928146362,0.8734011650085449,0.957958840635505
yor,0.9828107953071594,0.9713729023933411,0.9215506911277771,0.8828986883163452,0.9573863273843379
mos,0.9791508913040161,0.9485243558883667,0.9421597719192505,0.8963803648948669,0.9556631484995364
fon,0.977086067199707,0.9611364006996155,0.9290592670440674,0.8953370451927185,0.9548090266117587
bbj,0.9765992760658264,0.9614855647087097,0.9222431778907776,0.8969624042510986,0.952553219839031
swa,0.9625398516654968,0.9173797369003296,0.963423490524292,0.8888092041015625,0.9468523362490135
hau,0.9719761610031128,0.9489340782165527,0.9171331524848938,0.8959602117538452,0.9452262079621864
pcm,0.9608045816421509,0.9103748202323914,0.9576891660690308,0.891603410243988,0.9421474841323112
