,ORG,DATE,LOC,PER,Mean
kin,0.9488242268562317,0.9313993453979492,0.9100239872932434,0.6848961710929871,0.9262213175065248
twi,0.9506590962409973,0.9073672294616699,0.8869506120681763,0.7049027681350708,0.911683815827207
ibo,0.9451673030853271,0.942214846611023,0.8519235849380493,0.7153316736221313,0.9099874196090098
sna,0.9363104104995728,0.9480282664299011,0.8403468132019043,0.7070886492729187,0.9050609400578997
luo,0.9233573079109192,0.9164292812347412,0.8828936815261841,0.7175773978233337,0.9045682368003164
zul,0.9394786953926086,0.926654577255249,0.8273776769638062,0.6931939125061035,0.8946142576810882
nya,0.9385386109352112,0.9034082293510437,0.8508645296096802,0.6845393776893616,0.8942484448900999
tsn,0.9259709715843201,0.937355101108551,0.8279993534088135,0.7022286057472229,0.8940395010425037
ewe,0.9357149600982666,0.8851863741874695,0.8496394753456116,0.7229383587837219,0.8875465389937554
lug,0.8498337268829346,0.891476571559906,0.9254444241523743,0.6999185085296631,0.8859418671275061
wol,0.915838360786438,0.92885422706604,0.789955198764801,0.6978481411933899,0.8753754912711816
xho,0.9122457504272461,0.9122955799102783,0.7767486572265625,0.6888171434402466,0.8642891110397699
bam,0.864162027835846,0.8818548917770386,0.7967009544372559,0.6766579151153564,0.8448810544539624
yor,0.9169566035270691,0.8795750737190247,0.7366877794265747,0.6654446721076965,0.8415881892827553
swa,0.8751193284988403,0.7714126706123352,0.8823233842849731,0.677602231502533,0.8403478643399837
mos,0.9170226454734802,0.8030635714530945,0.8039151430130005,0.7180527448654175,0.8393923529176888
bbj,0.912430465221405,0.8490521907806396,0.7470096945762634,0.6988875865936279,0.8340022817371399
fon,0.9166122078895569,0.8441381454467773,0.7301455140113831,0.701927661895752,0.8282770325192629
hau,0.8935124278068542,0.8347859382629395,0.7556813359260559,0.692825436592102,0.8258646072678053
pcm,0.883354663848877,0.7532610297203064,0.844589352607727,0.6966184973716736,0.8250140203578579
