,ORG,DATE,LOC,PER,Mean
kin,0.990109920501709,,0.9842144250869751,0.9110056757926941,0.9853772548958659
luo,0.9858852028846741,,0.9831657409667969,0.9198800325393677,0.9830103444401175
sna,0.986677885055542,,0.9818620085716248,0.9273663759231567,0.982936269370839
nya,0.9871605038642883,,0.9808295965194702,0.919086754322052,0.9824737620074302
twi,0.9899641871452332,,0.9764237403869629,0.9263013005256653,0.9818605419714004
zul,0.9835712313652039,,0.9804700613021851,0.9272699356079102,0.9807374265510589
mos,0.9844390153884888,,0.9776803851127625,0.9250398278236389,0.9797467344906181
ewe,0.9830982685089111,,0.9785733222961426,0.9304253458976746,0.9796543004922569
ibo,0.9842937588691711,,0.9759946465492249,0.909575879573822,0.9784902576357126
tsn,0.9817006587982178,,0.9769752025604248,0.9257957339286804,0.9780830354429781
wol,0.980815052986145,,0.9710394144058228,0.9096221923828125,0.9743732092902064
lug,0.9710139036178589,,0.9780297875404358,0.9246003031730652,0.9733518094290048
fon,0.97902911901474,,0.9700348377227783,0.9177799224853516,0.9732018520589918
yor,0.9811624884605408,,0.9669621586799622,0.9118378162384033,0.9726039366796613
xho,0.9760199189186096,,0.9712074995040894,0.9270990490913391,0.9725235218647867
swa,0.9713341593742371,,0.9661089777946472,0.9314490556716919,0.9678479940630496
bam,0.9621918201446533,,0.9732725620269775,0.9046019911766052,0.9662525770254433
hau,0.9737173914909363,,0.9594734311103821,0.9278556704521179,0.9656874486245215
bbj,0.9750969409942627,,0.9550021886825562,0.915229856967926,0.963881915435195
pcm,0.9576748609542847,,0.9705585837364197,0.9287847876548767,0.9632886301260442
