,ORG,LOC,PER,DATE,Mean
lug,0.935555674101516,0.9705179069849488,0.9777665736881962,,0.9612800515915536
twi,0.9503482135225814,0.9461373835255614,0.9848532016833786,,0.9604462662438404
swa,0.9600979468833064,0.9358064519197394,0.9785547399739654,,0.9581530462590037
luo,0.9754702947013292,0.9258489858522232,0.966914439448394,,0.9560779066673154
kin,0.9682296129969992,0.9054221692077395,0.982058504109264,,0.9519034287713343
ewe,0.9679405441254417,0.8948011088538983,0.9811551610237065,,0.9479656046676822
pcm,0.9468503333451439,0.8969543557103015,0.987164218268411,,0.9436563024412855
ibo,0.969837442631059,0.8618390991031821,0.9799237615842079,,0.9372001011061496
bam,0.9379641190435405,0.8686165100740451,0.9876961368244018,,0.931425588647329
zul,0.9688716577709091,0.8435293007540544,0.9640455571404588,,0.9254821718884741
sna,0.9499232480280245,0.8357518010699455,0.987691541287305,,0.9244555301284251
fon,0.9615432495598105,0.8267280716474702,0.9820067315953811,,0.9234260176008874
tsn,0.9662469079760108,0.8206140412015832,0.982164467684533,,0.9230084722873757
mos,0.9616735546190666,0.8179774423802488,0.9750486299001996,,0.918233208966505
wol,0.9681704397973695,0.7950337127915413,0.9817186441123603,,0.9149742655670904
hau,0.9631102808409686,0.7882807794012185,0.987859067756468,,0.9130833759995518
nya,0.9476135562488541,0.8035028218726625,0.9811139613249198,,0.9107434464821456
bbj,0.9498687067642393,0.7643618547472485,0.9725238921320969,,0.8955848178811948
xho,0.9357952023667212,0.7729523214179839,0.9629154181113357,,0.8905543139653469
yor,0.9701344692940002,0.7530817863293202,0.9331774176814603,,0.8854645577682603
