,DATE,ORG,LOC,PER
bam,0.9998013973236084,0.9997842907905579,0.9999000430107117,0.9999381303787231
bbj,0.9995546936988831,0.9998621344566345,0.9996301531791687,0.9998920559883118
ewe,0.9987768530845642,0.9999058842658997,0.9998694062232971,0.9999272227287292
fon,0.999824047088623,0.9998325109481812,0.999854326248169,0.9998795390129089
hau,0.9998992085456848,0.9999442100524902,0.9997650980949402,0.9998718500137329
ibo,0.9998725652694702,0.9998779892921448,0.999658465385437,0.9999567270278931
kin,0.9999056458473206,0.9999210238456726,0.9998956918716431,0.9999303817749023
lug,0.9997061491012573,0.999794065952301,0.9999476671218872,0.9999220967292786
luo,0.9997777938842773,0.9998117089271545,0.9999405145645142,0.9999110102653503
mos,0.9995902180671692,0.9999215602874756,0.9997845888137817,0.9998325109481812
nya,0.9996410012245178,0.9997801780700684,0.9997461438179016,0.9999659061431885
pcm,0.9988272190093994,0.9996371865272522,0.9998746514320374,0.9999505281448364
sna,0.9997747540473938,0.9998560547828674,0.9993648529052734,0.9999188184738159
swa,0.9994650483131409,0.9994979500770569,0.9999079704284668,0.9998976588249207
tsn,0.9997241497039795,0.9997445344924927,0.9999259114265442,0.999926745891571
twi,0.9996280670166016,0.9999021887779236,0.9999606013298035,0.9999555349349976
wol,0.9998378753662109,0.9996946454048157,0.9997566342353821,0.9999231696128845
xho,0.9995355010032654,0.9998451471328735,0.9993640780448914,0.9996947050094604
yor,0.9997797012329102,0.9998451471328735,0.9994639158248901,0.9998205304145813
zul,0.9998477101325989,0.9999122023582458,0.9997092485427856,0.9996060729026794
