,LOC,DATE,ORG,PER,Mean
sna,0.9999996423721313,,0.9999997615814209,0.9999978542327881,0.9999995973874938
xho,0.9999995827674866,,0.9999992847442627,0.9999983906745911,0.9999993747135378
lug,0.9999992847442627,,0.999999463558197,0.999998152256012,0.9999993049873496
hau,0.999999463558197,,0.9999992251396179,0.9999977946281433,0.9999992566288642
tsn,0.9999994039535522,,0.9999989867210388,0.9999983310699463,0.9999991464165022
zul,0.9999991059303284,,0.9999992251396179,0.9999980926513672,0.9999991048057124
mos,0.9999994039535522,,0.9999990463256836,0.9999967813491821,0.9999990868118575
kin,0.9999992847442627,,0.9999989867210388,0.9999978542327881,0.9999990631949227
yor,0.9999990463256836,,0.9999991059303284,0.9999982118606567,0.9999990272072127
nya,0.9999996423721313,,0.9999983906745911,0.9999985098838806,0.9999989878456548
wol,0.9999994039535522,,0.9999986886978149,0.9999979734420776,0.9999989855964229
twi,0.9999991059303284,,0.9999991059303284,0.9999964237213135,0.9999989541071765
luo,0.999999463558197,,0.9999983310699463,0.9999985098838806,0.9999988753840608
ibo,0.9999993443489075,,0.9999985098838806,0.9999979138374329,0.9999988697609812
bbj,0.999998927116394,,0.9999988675117493,0.9999982714653015,0.9999988618886696
ewe,0.999999463558197,,0.9999982714653015,0.9999975562095642,0.9999987932870973
swa,0.9999991059303284,,0.9999984502792358,0.9999980926513672,0.9999987393055322
fon,0.9999990463256836,,0.9999984502792358,0.9999961853027344,0.9999986032270035
pcm,0.9999989867210388,,0.9999983310699463,0.9999974966049194,0.9999985931054601
bam,0.9999988079071045,,0.9999972581863403,0.9999969601631165,0.9999979723174617
