,LOC,DATE,ORG,PER,Mean
sna,0.9999903440475464,,,0.9999722838401794,0.9999884090253285
pcm,0.9999861717224121,,,0.9999544024467468,0.999982767871448
xho,0.9999785423278809,,,0.9999855160713196,0.9999792895146778
twi,,,,0.9999779462814331,0.9999779462814331
fon,,,,0.9999756217002869,0.9999756217002869
kin,,,0.9999748468399048,,0.9999748468399048
tsn,0.9999828934669495,,0.9999532699584961,,0.9999680817127228
bbj,0.9999706745147705,,0.999961256980896,,0.9999659657478333
ewe,,,0.9999634027481079,0.9999813437461853,0.9999653249979019
lug,,,0.9999585747718811,0.9999862909317017,0.9999615443604333
bam,,,0.999961256980896,,0.999961256980896
zul,0.999961256980896,,,,0.999961256980896
hau,,,0.9999554753303528,0.9999845623970032,0.9999585918017796
wol,,,0.9999505877494812,,0.9999505877494812
yor,0.999939501285553,,0.999943733215332,,0.9999416172504425
mos,,,0.999923586845398,0.9999791383743286,0.9999295387949262
ibo,0.9999794363975525,,0.9998765587806702,,0.9999279975891113
swa,,,,0.999920666217804,0.999920666217804
nya,,,0.9999083876609802,,0.9999083876609802
luo,,,0.9998787045478821,0.9999259114265442,0.9998837624277387
