,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9999940395355225,0.003441025735810399,0.999994158744812,0.9999752640724182,0.007048444356769323,0.9999752044677734,0.9999871253967285,0.0050794510170817375,0.9999871850013733,0.9999861717224121,0.00526288989931345,0.9999862313270569,0.7443686127662659
bbj,0.9999955296516418,0.0030150737147778273,0.9999954700469971,0.9999669194221497,0.008143642917275429,0.9999669194221497,0.9999955296516418,0.0030340317171067,0.9999954700469971,0.999982476234436,0.005925837904214859,0.9999824166297913,0.5891040563583374
ewe,0.9999908208847046,0.004281597211956978,0.9999909400939941,0.9999904632568359,0.004386592656373978,0.9999904632568359,0.9999938607215881,0.0035315174609422684,0.9999937415122986,0.9999780654907227,0.006639907136559486,0.9999779462814331,0.8920804858207703
fon,0.9999829530715942,0.00584710668772459,0.9999829530715942,0.9999620318412781,0.008722707629203796,0.9999620318412781,0.9999903440475464,0.0043875412084162235,0.9999904632568359,0.9999833703041077,0.0057795606553554535,0.9999833703041077,0.6061951518058777
hau,0.9999852776527405,0.005414742976427078,0.9999854564666748,0.9999585747718811,0.009114268235862255,0.9999585151672363,0.9999892115592957,0.004673743154853582,0.9999890923500061,0.9999540448188782,0.009597208350896835,0.9999540448188782,0.9739890098571777
ibo,0.9999951124191284,0.003142446279525757,0.9999951124191284,0.9999743103981018,0.0071960510686039925,0.9999741911888123,0.9999945759773254,0.0033117858693003654,0.9999945163726807,0.9999901652336121,0.004449216183274984,0.9999902248382568,0.7872866988182068
kin,0.9999896287918091,0.004557435866445303,0.9999896883964539,0.9999966621398926,0.0026374540757387877,0.999996542930603,0.9999954700469971,0.0030280498322099447,0.9999954104423523,0.9999839663505554,0.005682838149368763,0.9999838471412659,0.7553333640098572
lug,0.9999962449073792,0.0027245639357715845,0.9999963045120239,0.9999959468841553,0.0028605759143829346,0.9999960064888,0.9999768137931824,0.006795807741582394,0.9999769926071167,0.9999554753303528,0.00944429636001587,0.9999554753303528,0.626297116279602
luo,0.9999947547912598,0.003234918462112546,0.9999948143959045,0.9999896287918091,0.004582572728395462,0.9999895095825195,0.9999874830245972,0.005012754816561937,0.9999875426292419,0.9999916553497314,0.0041382936760783195,0.9999914765357971,0.8267961740493774
mos,0.9999885559082031,0.004784660413861275,0.9999886155128479,0.9999817609786987,0.006065708585083485,0.9999816417694092,0.9999926686286926,0.003846456529572606,0.9999926686286926,0.999961793422699,0.008743815124034882,0.9999618530273438,0.7075889706611633
nya,0.9999894499778748,0.004583258181810379,0.9999895691871643,0.9999783635139465,0.006592635530978441,0.9999783039093018,0.9999903440475464,0.004423364531248808,0.9999902248382568,0.9999657273292542,0.008296317420899868,0.9999656677246094,0.7293251156806946
pcm,0.9999958276748657,0.0028576981276273727,0.9999960660934448,0.9999781250953674,0.006613869220018387,0.999978244304657,0.9999876022338867,0.004993318580091,0.9999875426292419,0.9999305009841919,0.011801294982433319,0.9999303817749023,0.8233664035797119
sna,0.9999950528144836,0.0031451440881937742,0.9999951124191284,0.9999803900718689,0.00628293864428997,0.9999804496765137,0.9999869465827942,0.005121144466102123,0.9999868869781494,0.99997878074646,0.006523275747895241,0.99997878074646,0.5562299489974976
swa,0.9999901056289673,0.004440507851541042,0.9999901652336121,0.9999955296516418,0.0029900739900767803,0.9999955296516418,0.9999842047691345,0.0056317634880542755,0.9999841451644897,0.9999562501907349,0.009375636465847492,0.9999562501907349,0.7393194437026978
tsn,0.9999918341636658,0.004041095729917288,0.9999918341636658,0.9999904632568359,0.0043994830921292305,0.9999904036521912,0.9999805092811584,0.0062668113969266415,0.9999805688858032,0.9999876022338867,0.00499417819082737,0.9999876022338867,0.84401535987854
twi,0.9999961256980896,0.0027643239591270685,0.9999963045120239,0.999993622303009,0.0036111040972173214,0.999993622303009,0.9999924898147583,0.0038815236184746027,0.9999926090240479,0.9999892711639404,0.004655118100345135,0.9999892711639404,0.8954901099205017
wol,0.9999945163726807,0.0032906050328165293,0.9999945759773254,0.9999690055847168,0.007880463264882565,0.9999690055847168,0.9999887943267822,0.004738477990031242,0.999988853931427,0.9999764561653137,0.006872980855405331,0.9999764561653137,0.7084059715270996
xho,0.9999927282333374,0.0038042073138058186,0.999992847442627,0.9999693036079407,0.007849501445889473,0.9999692440032959,0.9999856948852539,0.005344343837350607,0.9999858140945435,0.9999901056289673,0.004465608857572079,0.9999900460243225,0.5387051701545715
yor,0.9999876022338867,0.004969664849340916,0.9999876618385315,0.9999626278877258,0.008666287176311016,0.9999625086784363,0.9999938011169434,0.0035315663553774357,0.9999938011169434,0.9999850988388062,0.005483911372721195,0.9999850988388062,0.649323046207428
zul,0.999993085861206,0.0037236532662063837,0.9999931454658508,0.9999868273735046,0.005148264579474926,0.9999868273735046,0.9999916553497314,0.004104032181203365,0.9999916553497314,0.999986469745636,0.005233765114098787,0.9999862909317017,0.8624691367149353
