,PER,LOC,DATE,ORG
bam,,0.9522061347961426,,0.9636932015419006
bbj,,0.916137158870697,,0.9695356488227844
ewe,0.9707010388374329,,,0.9708715081214905
fon,0.9723381996154785,0.940540075302124,,0.972088098526001
hau,0.9704235792160034,0.9436935782432556,,0.968487024307251
ibo,,0.9447142481803894,,0.9775528311729431
kin,0.9756345152854919,0.9601343274116516,,0.9630486965179443
lug,0.9775051474571228,,,0.9695501327514648
luo,0.9659291505813599,,,0.9564099311828613
mos,0.9665467143058777,,,0.97368323802948
nya,0.9772096872329712,0.9543238878250122,,0.9721806049346924
pcm,0.9763308167457581,0.9626865386962891,,0.9458903074264526
sna,0.9763529300689697,0.9562336206436157,,0.9711924195289612
swa,0.9703495502471924,0.962931752204895,,0.952958881855011
tsn,,0.9570460319519043,,0.9734411239624023
twi,0.9770321249961853,0.9577797651290894,,0.9821836352348328
wol,0.9702566266059875,0.948999285697937,,0.9675375819206238
xho,0.959616482257843,0.9544758796691895,,
yor,,0.9272457361221313,,0.9663257598876953
zul,0.9713379144668579,0.9500412344932556,,
