,PER,LOC,DATE,ORG
bam,,0.9573155641555786,,0.9588296413421631
bbj,,0.9133734107017517,,0.9652572870254517
ewe,0.9754123091697693,,,0.9680813550949097
fon,0.971325159072876,0.9427265524864197,,0.9629031419754028
hau,0.9650323987007141,,,0.9576675295829773
ibo,,0.9500066041946411,,0.967778205871582
kin,,0.9004613757133484,,0.9542201161384583
lug,0.9833152890205383,,,0.9735722541809082
luo,0.9692304134368896,,,0.9556975364685059
mos,0.9659790396690369,,,0.969277560710907
nya,,0.956545889377594,,0.9687945246696472
pcm,0.9687795639038086,0.9653123021125793,,
sna,0.9743677377700806,0.9549707174301147,,
swa,0.9764384627342224,0.9527085423469543,,
tsn,,0.9596163034439087,,0.9716304540634155
twi,0.9760777950286865,0.9598855376243591,,0.9813770651817322
wol,,0.9552994966506958,,0.9683576226234436
xho,0.9466572403907776,0.9447275996208191,,
yor,,0.9210319519042969,,0.9587042331695557
zul,,0.9343204498291016,,
