,PER,LOC,DATE,ORG
bam,0.9414960741996765,0.9137279391288757,0.9495103359222412,0.9429960250854492
bbj,0.9629046320915222,0.8916691541671753,0.9423254132270813,0.9678207039833069
ewe,0.9400240778923035,0.9362568259239197,0.9472593069076538,0.9790410995483398
fon,0.9628798365592957,0.9162054657936096,0.9419804215431213,0.9684316515922546
hau,0.9444296360015869,0.8782210946083069,0.9453834295272827,0.9595754742622375
ibo,0.959584653377533,0.9083138108253479,0.9708181023597717,0.9769065380096436
kin,0.9604845643043518,0.9318550825119019,0.9708020091056824,0.9843059182167053
lug,0.9514014720916748,0.957694947719574,0.9799824953079224,0.9575571417808533
luo,0.9468355178833008,0.9412665963172913,0.9636014699935913,0.974705159664154
mos,0.963743269443512,0.9203720092773438,0.92044597864151,0.9681240320205688
nya,0.9653111100196838,0.9168277978897095,0.9631569981575012,0.9797817468643188
pcm,0.961914598941803,0.9266082048416138,0.8765629529953003,0.9417018890380859
sna,0.9569413661956787,0.9209991693496704,0.9628136157989502,0.9659156203269958
swa,0.9582064747810364,0.9301499724388123,0.899662971496582,0.9297327995300293
tsn,0.9665650129318237,0.9372101426124573,0.966901421546936,0.9688130617141724
twi,0.9666027426719666,0.9459251165390015,0.9583306312561035,0.9809651970863342
wol,0.9647947549819946,0.9064735174179077,0.9698622226715088,0.9692726135253906
xho,0.951212465763092,0.9173111915588379,0.9621663689613342,0.9702869653701782
yor,0.9405301213264465,0.8961455225944519,0.9560410380363464,0.9512792825698853
zul,0.9588207006454468,0.9332570433616638,0.9659194946289062,0.978510856628418
