,PER,LOC,DATE,ORG
bam,0.9564305543899536,0.9398545026779175,0.9635684490203857,0.9474244713783264
bbj,0.97381192445755,0.9158631563186646,0.9585981369018555,0.9677979350090027
ewe,0.9556972980499268,0.9531819224357605,0.9558756351470947,0.9724761843681335
fon,0.9746136665344238,0.938745379447937,0.9600021243095398,0.9715262651443481
hau,0.9581184387207031,0.9072384238243103,0.9258077144622803,0.9586666226387024
ibo,0.9697256088256836,0.9291621446609497,0.980865478515625,0.9739176630973816
kin,0.9699825048446655,0.9493813514709473,0.976718544960022,0.9804691672325134
lug,0.958005428314209,0.9666693210601807,0.9856024384498596,0.9560115337371826
luo,0.9609760046005249,0.9561139345169067,0.9716508388519287,0.9691159129142761
mos,0.9721359014511108,0.9382961988449097,0.941331148147583,0.9727540016174316
nya,0.9733361005783081,0.9368554353713989,0.959304690361023,0.9766422510147095
pcm,0.9723393321037292,0.948215663433075,0.902826189994812,0.9350100159645081
sna,0.9680733680725098,0.9449321031570435,0.9729514718055725,0.9644089937210083
swa,0.9668130874633789,0.9465508460998535,0.9112160801887512,0.9312942028045654
tsn,0.9744736552238464,0.953883707523346,0.9744616150856018,0.9664160013198853
twi,0.9759914875030518,0.9618961215019226,0.9667870998382568,0.9804735779762268
wol,0.970794677734375,0.9292832612991333,0.976952850818634,0.9648720026016235
xho,0.9597836136817932,0.9357578158378601,0.9689613580703735,0.9679014682769775
yor,0.9532584547996521,0.901012659072876,0.966283917427063,0.9569881558418274
zul,0.9667702317237854,0.9505071640014648,0.9720135927200317,0.9726688265800476
