,PER,LOC,DATE,ORG
bam,0.9585824012756348,0.9519634246826172,,0.9648365378379822
bbj,0.9746589064598083,0.9196447730064392,,0.9733330607414246
ewe,0.9710475206375122,0.9550360441207886,,0.973140299320221
fon,0.973567545413971,0.9392924904823303,,0.9758038520812988
hau,0.9714677929878235,0.9416289925575256,,0.9717446565628052
ibo,,0.945492148399353,,0.9817238450050354
kin,0.9760944247245789,0.9573456645011902,,0.9660693407058716
lug,0.9779974222183228,,,0.9709069132804871
luo,0.9659978747367859,,,0.9594283103942871
mos,0.9684533476829529,0.9367769956588745,,0.9753668308258057
nya,0.9822278618812561,0.9526596665382385,,0.9742082357406616
pcm,0.9815386533737183,0.9606821537017822,,0.9587218761444092
sna,0.976374626159668,0.9547941088676453,,0.9743921756744385
swa,0.9721370935440063,0.9603126049041748,,0.9493067860603333
tsn,,0.9539945125579834,,0.9756594896316528
twi,0.9793500304222107,0.9595416784286499,,0.9839840531349182
wol,0.9735904335975647,0.9496268630027771,,0.9685832858085632
xho,0.9621089696884155,0.9545009136199951,,0.9673572182655334
yor,,0.9245384931564331,,0.9661526083946228
zul,0.973951518535614,0.9495525360107422,,0.9748183488845825
