,ORG,DATE,PER,LOC,Mean
lug,0.9853400222719538,0.9743063812793957,0.9980183835235507,0.987877255194739,0.9863855105674098
kin,0.9927314280983126,0.980577246516863,0.9922688381906613,0.9778824035988248,0.9858649791011653
luo,0.9944016597795348,0.9803768820673111,0.9958670062183215,0.9725844767188702,0.9858075061960093
swa,0.9938412949139008,0.9727118642702594,0.9932646672047841,0.9812048633181603,0.9852556724267763
twi,0.9950706988949817,0.9766391297845218,0.9956920137013947,0.9715907224779453,0.9847481412147109
ibo,0.9924709294778206,0.9893872296574765,0.9934010737429899,0.9591756153156077,0.9836087120484736
nya,0.9937455789308975,0.974802736198997,0.9924031415205459,0.9544188967450223,0.9788425883488657
tsn,0.9924795358894591,0.9795903908244512,0.9935177529554886,0.947550958357688,0.9782846595067718
sna,0.991435650713436,0.9929467699314056,0.9879591035958755,0.9364322718887426,0.9771934490323649
ewe,0.992817650900357,0.9379586624595834,0.9941536020257641,0.9728598702111039,0.9744474463992021
zul,0.9892404952341414,0.9808422322846388,0.98204381878108,0.9428386611379805,0.9737413018594602
hau,0.9873296205140379,0.9866586312870015,0.9931305088744451,0.920541910353401,0.9719151677572214
pcm,0.9882658327817971,0.9247381331615845,0.9960493593215637,0.9765530576724429,0.971401595734347
wol,0.9894378638255767,0.9821254337948074,0.9903482212197686,0.9228465182458346,0.9711895092714968
bam,0.9788544153482958,0.9696874492352714,0.9899182866185191,0.9429252093060142,0.970346340127025
xho,0.9842728094127261,0.9925719569702062,0.9868448019135759,0.9118488266207918,0.968884598729325
fon,0.9894852244816889,0.9652873694556956,0.9935068895911052,0.9263870453562991,0.9686666322211972
mos,0.9896963418121929,0.9504045446150939,0.9926628072041851,0.9271401506707476,0.9649759610755548
bbj,0.9732404078736417,0.942393251637347,0.994772633090651,0.8971221807329463,0.9518821183336466
yor,0.9850017018881656,0.9648772558930676,0.9716567182705196,0.8781935485495979,0.9499323061503376
