,PER,LOC,DATE,ORG,Mean
sna,0.9914049315077488,0.9986865723108738,0.999352437716814,0.9992525450332614,0.9971741216421744
luo,0.9916562357676469,0.9989248935025117,0.9989886554318321,0.998920875789252,0.9971226651228107
twi,0.9919273043769072,0.9984653825663062,0.9987876027279776,0.9992404770519392,0.9971051916807826
nya,0.9909169052703966,0.9987402367411865,0.9990947511291559,0.9993622759112566,0.9970285422629989
kin,0.990381915444665,0.9991385089733936,0.9993260999242911,0.9990678638520767,0.9969785970486066
ewe,0.9924301711947311,0.9980773827831386,0.998221299249285,0.9990084970419449,0.9969343375672749
swa,0.9921069438468999,0.9987165525172524,0.9978107039597572,0.9988971210853581,0.996882830352317
xho,0.9922635589811746,0.9980521016806907,0.9984738869443173,0.9987219294938989,0.9968778692750203
lug,0.9912398624678359,0.9991585302786554,0.9991229738829391,0.9979234823944422,0.9968612122559681
ibo,0.9908792800549358,0.9984238268963244,0.9991714354062496,0.9988450532073335,0.9968298988912108
tsn,0.9916015425182368,0.9973942479669792,0.9992236805773592,0.9990526439836591,0.9968180287615586
zul,0.9908522799017482,0.9983423334759317,0.9985737081601206,0.9988538725076206,0.9966555485113553
wol,0.9909362781749607,0.9980508334777985,0.9991446928682058,0.9984482074076928,0.9966450029821645
mos,0.9914094991519201,0.9969989471179186,0.9985812062034835,0.9988557440601677,0.9964613491333725
pcm,0.9922681411918314,0.9984002522962991,0.9966389053197552,0.9981742100063402,0.9963703772035564
bam,0.9909456672242059,0.997814081112637,0.9983433338946431,0.9979919645523206,0.9962737616959516
hau,0.9917762353966447,0.9974671760781676,0.9965341434773297,0.9988670898131592,0.9961611611913254
yor,0.9908773764906202,0.9963917561996987,0.9981073539099451,0.9987592938662633,0.9960339451166318
fon,0.9919951847610564,0.9965751154705056,0.9956027827408301,0.9983184284827563,0.9956228778637871
bbj,0.9919578115863832,0.9958986258034809,0.9966605514071376,0.9975046278675802,0.9955054041661455
