,PER,DATE,LOC,ORG,Mean
hau,0.999635636806488,,,0.9995476603507996,0.9995916485786438
pcm,0.9994816780090332,,0.9996281266212463,,0.9995549023151398
tsn,,,0.998630702495575,0.9991571307182312,0.9988939166069031
swa,0.9984907507896423,,,,0.9984907507896423
nya,,,,0.9984620809555054,0.9984620809555054
lug,0.9991690516471863,,,0.9975758194923401,0.9983724355697632
luo,0.9993100762367249,,,0.9973576068878174,0.9983338415622711
sna,0.9976279139518738,,0.9989767074584961,,0.9983023107051849
ibo,,,0.996505081653595,0.999599277973175,0.998052179813385
zul,,,0.9977900385856628,,0.9977900385856628
wol,,,,0.9975162744522095,0.9975162744522095
mos,0.9980703592300415,,,0.9967555999755859,0.9974129796028137
twi,0.9970408082008362,,,,0.9970408082008362
kin,,,,0.9966323375701904,0.9966323375701904
bbj,,,,0.9956943392753601,0.9956943392753601
yor,,,0.9918429255485535,0.998956024646759,0.9953994750976562
xho,0.9953518509864807,,0.9920595288276672,,0.993705689907074
ewe,0.9896582961082458,,,0.9920616745948792,0.9908599853515625
bam,,,,0.980288028717041,0.980288028717041
fon,0.9694650769233704,,,,0.9694650769233704
