,PER,LOC,ORG,DATE,SWD_mean
bam,0.011540070844603179,0.012369383168334025,0.013303477429872146,,0.01240431048093645
bbj,0.007032536815131607,0.016709696991711098,0.009657973516368656,,0.011133402441070453
ewe,0.007898830785961763,0.012817904654184531,0.009580303144502977,,0.010099012861549758
fon,0.008659178613925178,0.013346420119432878,0.008860629501214135,,0.010288742744857396
hau,0.007219965680633322,0.015547581774626451,0.008613219478320389,,0.01046025564452672
ibo,,0.015524235057455371,0.009860446172751836,,0.012692340615103603
kin,0.007365582038801222,0.013493536241185211,0.010735212707004393,,0.010531443662330275
lug,0.009289387297940266,,0.009863258759651217,,0.009576323028795741
luo,0.007308493670734606,,0.010100603293722088,,0.008704548482228347
mos,0.008636327886051731,0.01647836648953671,0.009237696521267935,,0.011450796965618792
nya,0.005953428406428429,0.013680085292435251,0.009822295087360544,,0.009818602928741408
pcm,0.006679228346001764,0.010266005978792236,0.014976655036662123,,0.010640629787152042
sna,0.007947033147502225,0.013002109010358254,0.009860765188022924,,0.010269969115294467
swa,0.007712363696555258,0.008698434647612885,0.010473384309989342,,0.008961394218052495
tsn,,0.014150122554383415,0.011378993820471806,,0.01276455818742761
twi,0.006235570889202791,0.010856563802008168,0.008223137101595057,,0.008438423930935338
wol,0.0074201249071848,0.014590671450605441,0.010194966605922673,,0.010735254321237639
xho,0.010360667773511523,0.014870840678213426,0.009819340565627499,,0.011683616339117483
yor,,0.01879929165534122,0.009854908907072968,,0.014327100281207095
zul,0.008325511718794587,0.01395783368661796,0.01021593882887828,,0.010833094744763608
