,LOC,DATE,ORG,PER,Mean
lug,0.9999945759773254,0.9999979138374329,0.9999980926513672,0.9999994039535522,0.9999974966049194
sna,0.9999971389770508,0.999997079372406,0.999997079372406,0.9999984502792358,0.9999974370002747
ibo,0.9999975562095642,0.999996542930603,0.9999966621398926,0.9999986886978149,0.9999973624944687
zul,0.999995768070221,0.9999964833259583,0.9999971985816956,0.9999989867210388,0.9999971091747284
xho,0.9999962449073792,0.9999963641166687,0.9999970197677612,0.9999986886978149,0.999997079372406
kin,0.9999956488609314,0.9999962449073792,0.9999964237213135,0.9999982714653015,0.9999966472387314
nya,0.9999943971633911,0.9999963641166687,0.9999957084655762,0.9999984502792358,0.999996230006218
twi,0.9999949336051941,0.9999957084655762,0.9999970197677612,0.9999971985816956,0.9999962151050568
wol,0.9999958872795105,0.9999962449073792,0.9999942183494568,0.9999977946281433,0.9999960362911224
yor,0.9999955296516418,0.9999946355819702,0.9999962449073792,0.9999967217445374,0.9999957829713821
bam,0.9999951124191284,0.9999942779541016,0.9999943375587463,0.999997079372406,0.9999952018260956
mos,0.9999953508377075,0.9999916553497314,0.9999964237213135,0.999996542930603,0.9999949932098389
luo,0.9999940991401672,0.999995231628418,0.9999932646751404,0.9999966025352478,0.9999947994947433
ewe,0.9999945759773254,0.9999923706054688,0.9999950528144836,0.9999939203262329,0.9999939799308777
fon,0.9999939799308777,0.9999903440475464,0.9999942779541016,0.999995231628418,0.9999934583902359
tsn,0.9999927878379822,0.9999945163726807,0.9999892711639404,0.9999967813491821,0.9999933391809464
bbj,0.9999924898147583,0.9999904036521912,0.9999940991401672,0.9999953508377075,0.999993085861206
hau,0.9999865293502808,0.9999889731407166,0.9999906420707703,0.9999963641166687,0.9999906271696091
swa,0.999983549118042,0.9999803304672241,0.9999856352806091,0.9999953508377075,0.9999862164258957
pcm,0.9999856948852539,0.9999732375144958,0.9999839067459106,0.9999914765357971,0.9999835789203644
