,PER,LOC,ORG,DATE,SWD_mean
bam,0.022365486780472565,0.014117133099716739,0.01368158626883087,0.009918016005940444,0.015020555538740155
bbj,0.022531006907229312,0.015514523087404086,0.009926310758601176,0.011015399722055008,0.014746810118822395
ewe,0.02239059651037678,0.011331779904139694,0.009102777676162077,0.012549101468721346,0.013843563889849975
fon,0.022583959061194037,0.014803629617745173,0.010191583637606527,0.014498390869448485,0.015519390796498556
hau,0.02204988269113528,0.01820299347764376,0.011009455533894652,0.012581182470057684,0.015960878543182844
ibo,0.023643168005492043,0.01333910957146145,0.0075713866272053565,0.008352683526936744,0.013226586932773898
kin,0.02204652187811007,0.011835087721010495,0.0077397948734869715,0.007805916448887729,0.012356830230373816
lug,0.02091895475768979,0.010329044223908568,0.01364486734928505,0.010292238743659254,0.013796276268635665
luo,0.025909190949278127,0.011984471296273114,0.008356180755981768,0.009088782504477422,0.013834656376502608
mos,0.02142352214195853,0.013050388166448101,0.009905045191771933,0.013972272331557178,0.014587806957933935
nya,0.022931361356313573,0.012067400041814835,0.00829130262354738,0.011063879737776006,0.013588485939862949
pcm,0.0214968864875118,0.01159915975495096,0.012361257428892714,0.015755938713482465,0.015303310596209485
sna,0.021941568731563166,0.015256677489560388,0.011395923344025505,0.007427066759191803,0.014005309081085215
swa,0.022362178367984598,0.009305481804403826,0.011353836647685966,0.012790605203008454,0.013953025505770711
tsn,0.023571878080474562,0.013491341520420974,0.009219869775733969,0.008076884675574547,0.013589993513051013
twi,0.023641303228032484,0.011798487622399989,0.007405873081552272,0.009143642882918357,0.012997326703725776
wol,0.023340850050772133,0.013986356955683732,0.01174315382286295,0.008706373587756389,0.014444183604268801
xho,0.021956055170448963,0.01293639676168823,0.010869015099160606,0.008674853504999192,0.013609080134074247
yor,0.025007845662003092,0.014044164119695779,0.009350802360131638,0.011346879998200166,0.014937423035007669
zul,0.023364540911643417,0.01433565413026372,0.009425268667655473,0.00823052832402027,0.01383899800839572
