,ORG,LOC,PER,DATE,Mean
xho,0.9999956488609314,0.9999970197677612,0.999994158744812,,0.999996250638595
yor,0.9999955892562866,0.9999966621398926,,,0.9999961256980896
fon,0.9999975562095642,0.9999947547912598,0.999993622303009,,0.9999960580697427
ibo,0.9999973773956299,0.999994695186615,,,0.9999960362911224
kin,0.9999976754188538,0.9999947547912598,0.9999892711639404,,0.9999959480303985
ewe,0.9999960660934448,0.9999956488609314,0.9999863505363464,,0.9999954918256173
zul,0.9999964833259583,0.9999936819076538,0.9999970197677612,,0.999995157122612
sna,0.9999916553497314,0.9999971389770508,0.9999914169311523,,0.9999942825390742
luo,0.9999940395355225,,0.9999908208847046,,0.9999938011169434
wol,0.9999919533729553,0.9999954700469971,0.9999923706054688,,0.9999936601290336
nya,0.9999914169311523,0.9999939203262329,0.9999953508377075,,0.9999927717905778
bam,0.999990701675415,0.9999961853027344,0.9999560713768005,,0.999992006100141
hau,0.9999977946281433,0.999985933303833,0.9999891519546509,,0.9999917596578598
twi,0.9999985098838806,0.9999846816062927,0.9999872446060181,,0.999991428393584
mos,0.9999971389770508,0.9999813437461853,0.9999895095825195,,0.9999892516778066
bbj,0.9999940395355225,0.9999819993972778,0.9999880790710449,,0.9999880217588865
lug,0.9999872446060181,,0.9999899864196777,,0.9999874477033261
swa,0.9999820590019226,0.9999911189079285,0.9999893307685852,,0.9999866944092971
tsn,0.999983012676239,0.9999850988388062,,,0.9999840557575226
pcm,0.9999677538871765,0.9999606609344482,0.9999736547470093,,0.9999645707698969
