,ORG,LOC,PER,DATE,Mean
xho,0.9999931454658508,0.9999931454658508,0.9999737739562988,0.9999932646751404,0.9999926810140733
lug,0.9999947547912598,0.9999916553497314,0.9999665021896362,0.9999911785125732,0.9999918535158232
sna,0.9999951124191284,0.9999942779541016,0.9999613165855408,0.9999880790710449,0.9999916801204929
nya,0.9999914765357971,0.999993085861206,0.9999729990959167,0.9999863505363464,0.9999898548250075
zul,0.999992311000824,0.9999859929084778,0.9999736547470093,0.9999895095825195,0.9999888655427215
kin,0.9999918937683105,0.9999881982803345,0.9999731183052063,0.9999873638153076,0.9999887354962238
ibo,0.9999844431877136,0.9999871850013733,0.9999671578407288,0.9999961256980896,0.9999886774397516
tsn,0.9999892115592957,0.9999879598617554,0.9999672174453735,0.99998939037323,0.9999882919447762
wol,0.9999871850013733,0.999989926815033,0.9999607801437378,0.9999856352806091,0.9999868862040631
luo,0.9999862313270569,0.9999923706054688,0.9999681115150452,0.9999825954437256,0.9999865734731996
ewe,0.999984860420227,0.9999910593032837,0.9999613761901855,0.9999850988388062,0.9999863404732245
yor,0.9999884366989136,0.999984085559845,0.999970555305481,0.9999856352806091,0.9999856499882488
mos,0.9999896287918091,0.9999892115592957,0.9999526143074036,0.9999800324440002,0.9999854162141875
swa,0.999984085559845,0.9999863505363464,0.9999656081199646,0.9999838471412659,0.999984263599693
hau,0.9999898672103882,0.9999901056289673,0.9999714493751526,0.9999699592590332,0.9999830026131171
bbj,0.9999887943267822,0.9999805092811584,0.9999700784683228,0.9999801516532898,0.9999828121878884
pcm,0.9999818205833435,0.9999829530715942,0.9999602437019348,0.9999760985374451,0.9999797700287459
twi,0.9999897480010986,0.9999846816062927,0.9999539852142334,0.9999662041664124,0.9999795300619942
fon,0.9999822974205017,0.999977707862854,0.999942421913147,0.9999728798866272,0.9999767139360503
bam,0.9999675154685974,0.9999790787696838,0.9999539256095886,0.999977707862854,0.9999742260226956
