layer,model,rank_type,language,cosine
1,mbert,top5,lug,0.8986936509609222
1,mbert,top5,nya,0.8934043943881989
1,mbert,top5,kin,0.89164799451828
1,mbert,top5,twi,0.8852133601903915
1,mbert,top5,luo,0.8731023669242859
1,mbert,worst5,yor,0.7114121317863464
1,mbert,worst5,bbj,0.7464212030172348
1,mbert,worst5,mos,0.781038835644722
1,mbert,worst5,bam,0.7968885004520416
1,mbert,worst5,fon,0.7970635890960693
2,mbert,top5,lug,0.9095077365636826
2,mbert,top5,kin,0.9075390845537186
2,mbert,top5,nya,0.9006572812795639
2,mbert,top5,twi,0.8985223919153214
2,mbert,top5,luo,0.8890212625265121
2,mbert,worst5,yor,0.7404907494783401
2,mbert,worst5,bbj,0.7731864303350449
2,mbert,worst5,mos,0.8008242696523666
2,mbert,worst5,pcm,0.8076084405183792
2,mbert,worst5,ewe,0.8088551610708237
3,mbert,top5,twi,0.9378228336572647
3,mbert,top5,kin,0.9351551979780197
3,mbert,top5,luo,0.9277547597885132
3,mbert,top5,ibo,0.9263161420822144
3,mbert,top5,tsn,0.9201648682355881
3,mbert,worst5,yor,0.8254328817129135
3,mbert,worst5,bbj,0.848347619175911
3,mbert,worst5,ewe,0.8664388060569763
3,mbert,worst5,pcm,0.8704567402601242
3,mbert,worst5,mos,0.8707965612411499
4,mbert,top5,kin,0.9534269571304321
4,mbert,top5,twi,0.9530225843191147
4,mbert,top5,luo,0.9458029866218567
4,mbert,top5,lug,0.940444141626358
4,mbert,top5,tsn,0.9398317784070969
4,mbert,worst5,yor,0.8582167774438858
4,mbert,worst5,bbj,0.8710457682609558
4,mbert,worst5,pcm,0.8848042637109756
4,mbert,worst5,ewe,0.8894798904657364
4,mbert,worst5,xho,0.891881600022316
5,mbert,top5,twi,0.9657557159662247
5,mbert,top5,kin,0.9640856087207794
5,mbert,top5,luo,0.9614760130643845
5,mbert,top5,tsn,0.9561660587787628
5,mbert,top5,lug,0.9544447213411331
5,mbert,worst5,yor,0.8908973336219788
5,mbert,worst5,bbj,0.9044447392225266
5,mbert,worst5,pcm,0.9104535281658173
5,mbert,worst5,ewe,0.9120785742998123
5,mbert,worst5,xho,0.9139142483472824
6,mbert,top5,twi,0.9702090620994568
6,mbert,top5,kin,0.96824149787426
6,mbert,top5,luo,0.9675841480493546
6,mbert,top5,tsn,0.9641661196947098
6,mbert,top5,lug,0.9573520570993423
6,mbert,worst5,yor,0.8859692066907883
6,mbert,worst5,pcm,0.9152568429708481
6,mbert,worst5,bbj,0.9175940304994583
6,mbert,worst5,xho,0.9203595966100693
6,mbert,worst5,ewe,0.9222861975431442
7,mbert,top5,twi,0.973295529683431
7,mbert,top5,kin,0.9625080625216166
7,mbert,top5,lug,0.9591633478800455
7,mbert,top5,pcm,0.9552321632703146
7,mbert,top5,ewe,0.9545894463857015
7,mbert,worst5,yor,0.8543543815612793
7,mbert,worst5,xho,0.9031813144683838
7,mbert,worst5,bbj,0.9103294809659322
7,mbert,worst5,sna,0.9270951151847839
7,mbert,worst5,bam,0.9286105036735535
8,mbert,top5,twi,0.9653830130894979
8,mbert,top5,lug,0.9474884867668152
8,mbert,top5,ewe,0.9467205206553141
8,mbert,top5,swa,0.9455986618995667
8,mbert,top5,kin,0.9451659123102824
8,mbert,worst5,yor,0.8510804971059164
8,mbert,worst5,xho,0.8873756329218546
8,mbert,worst5,bbj,0.9011425177256266
8,mbert,worst5,zul,0.9108717242876688
8,mbert,worst5,sna,0.9175015886624655
9,mbert,top5,twi,0.9739981889724731
9,mbert,top5,ewe,0.9602478543917338
9,mbert,top5,swa,0.9601842164993286
9,mbert,top5,kin,0.9589133262634277
9,mbert,top5,lug,0.958044171333313
9,mbert,worst5,yor,0.8687996864318848
9,mbert,worst5,xho,0.9197044769922892
9,mbert,worst5,bbj,0.930584192276001
9,mbert,worst5,zul,0.9341610471407572
9,mbert,worst5,sna,0.9371877710024515
10,mbert,top5,twi,0.977068026860555
10,mbert,top5,luo,0.9690365791320801
10,mbert,top5,swa,0.9684748848279318
10,mbert,top5,lug,0.9679973721504211
10,mbert,top5,kin,0.9637370506922404
10,mbert,worst5,yor,0.883369117975235
10,mbert,worst5,xho,0.9301050106684366
10,mbert,worst5,tsn,0.9364605247974396
10,mbert,worst5,bbj,0.9407360951105753
10,mbert,worst5,bam,0.9424213767051697
11,mbert,top5,twi,0.9765443404515585
11,mbert,top5,luo,0.9707483649253845
11,mbert,top5,ewe,0.9705578684806824
11,mbert,top5,lug,0.9688871502876282
11,mbert,top5,swa,0.9679067730903625
11,mbert,worst5,yor,0.8954404890537262
11,mbert,worst5,xho,0.9176937639713287
11,mbert,worst5,zul,0.9345469176769257
11,mbert,worst5,bbj,0.9361834128697714
11,mbert,worst5,bam,0.943503350019455
12,mbert,top5,pcm,0.8914265334606171
12,mbert,top5,twi,0.8902525703112284
12,mbert,top5,lug,0.8684737384319305
12,mbert,top5,swa,0.8578731616338094
12,mbert,top5,ewe,0.8444500267505646
12,mbert,worst5,yor,0.6339551508426666
12,mbert,worst5,xho,0.690809428691864
12,mbert,worst5,bbj,0.7017066478729248
12,mbert,worst5,zul,0.7515245079994202
12,mbert,worst5,sna,0.7829871773719788
