,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9897279739379883,0.1433325856924057,0.9897170662879944,0.9517425298690796,0.31066885590553284,0.9516890645027161,0.9626346826553345,0.2733689844608307,0.962593674659729,,,,
bbj,0.9847199320793152,0.17481490969657898,0.9847032427787781,0.9097519516944885,0.42484861612319946,0.9096524119377136,0.977497935295105,0.21214237809181213,0.9774726033210754,,,,
ewe,0.9745133519172668,0.2257729321718216,0.9744855165481567,0.9831476211547852,0.18358829617500305,0.9831290245056152,0.9839484691619873,0.17917293310165405,0.9839298129081726,,,,
fon,0.9656401872634888,0.2621442377567291,0.9656033515930176,0.9108865261077881,0.4221692681312561,0.9107873439788818,0.9846096038818359,0.17544437944889069,0.984592080116272,,,,
hau,0.9843368530273438,0.17699305713176727,0.9843199253082275,0.9250329732894897,0.3872128427028656,0.9249516129493713,0.9794284701347351,0.20283757150173187,0.9794060587882996,,,,
ibo,0.9916221499443054,0.12944400310516357,0.9916130900382996,0.9273885488510132,0.38108107447624207,0.9273082613945007,0.9814560413360596,0.19258227944374084,0.98143470287323,,,,
kin,0.9843936562538147,0.1766722947359085,0.9843763113021851,0.9843639135360718,0.17683909833431244,0.9843465685844421,0.9883257150650024,0.152801975607872,0.988312304019928,,,,
lug,0.9682049751281738,0.25217127799987793,0.9681700468063354,0.9881266355514526,0.1540997475385666,0.9881143569946289,0.9842690229415894,0.1773749440908432,0.984251081943512,,,,
luo,0.9815998673439026,0.19183459877967834,0.9815802574157715,0.9846144318580627,0.17541737854480743,0.9845974445343018,0.9845341444015503,0.17587429285049438,0.9845172762870789,,,,
mos,0.9806357026100159,0.1967959851026535,0.9806143641471863,0.9229716062545776,0.39250069856643677,0.922886848449707,0.98288893699646,0.18499307334423065,0.9828695058822632,,,,
nya,0.9954617619514465,0.09527123719453812,0.9954567551612854,0.9164917469024658,0.40867629647254944,0.9164015054702759,0.9862667918205261,0.16572991013526917,0.986251175403595,,,,
pcm,0.9936279654502869,0.11289000511169434,0.9936209321022034,0.9900655746459961,0.14095591008663177,0.9900546669960022,0.9588289260864258,0.2869531512260437,0.9587830305099487,,,,
sna,0.9806470274925232,0.1967392861843109,0.980625569820404,0.9531623125076294,0.30606383085250854,0.9531103372573853,0.9681200981140137,0.25250715017318726,0.968082845211029,,,,
swa,0.9818210601806641,0.1906772404909134,0.9818013310432434,0.9921546578407288,0.12526284158229828,0.9921460747718811,0.9648739099502563,0.26505130529403687,0.9648347496986389,,,,
tsn,0.9851469993591309,0.17235419154167175,0.9851304888725281,0.9705425500869751,0.24272388219833374,0.9705098867416382,0.9763813614845276,0.217341810464859,0.9763551354408264,,,,
twi,0.9929933547973633,0.11837878078222275,0.9929856657981873,0.9911178946495056,0.13328254222869873,0.9911080598831177,0.9908635020256042,0.13517802953720093,0.9908531308174133,,,,
wol,0.9862485527992249,0.16584043204784393,0.9862334132194519,0.9298425316810608,0.37458664178848267,0.9297665357589722,0.9785801768302917,0.2069770097732544,0.9785563349723816,,,,
xho,0.9380518794059753,0.351989209651947,0.9379869699478149,0.9342816472053528,0.36254194378852844,0.9342100024223328,0.9766721725463867,0.21599888801574707,0.976646363735199,,,,
yor,0.960590660572052,0.2807469367980957,0.9605472683906555,0.9020049571990967,0.44270768761634827,0.9018971920013428,0.9765691161155701,0.21647588908672333,0.9765430092811584,,,,
zul,0.9612401723861694,0.2784237563610077,0.9611977934837341,0.9577571153640747,0.2906637191772461,0.9577107429504395,0.9812213182449341,0.19379699230194092,0.9811996817588806,,,,
