layer,model,rank_type,language,pearson
2,mbert,top5,luo,0.9433476734140023
2,mbert,top5,lug,0.942206826463721
2,mbert,top5,twi,0.9390753412777588
2,mbert,top5,kin,0.9376410576320195
2,mbert,top5,ibo,0.936503760920427
2,mbert,worst5,bbj,0.7882436971534174
2,mbert,worst5,yor,0.7965168937341556
2,mbert,worst5,fon,0.8534194133398721
2,mbert,worst5,mos,0.8748335913461746
2,mbert,worst5,bam,0.8754646973319339
3,mbert,top5,lug,0.9597640174124694
3,mbert,top5,kin,0.9591725711519512
3,mbert,top5,luo,0.9581934195843117
3,mbert,top5,swa,0.9575000891503456
3,mbert,top5,twi,0.9560983264733351
3,mbert,worst5,bbj,0.8561386743159729
3,mbert,worst5,yor,0.8620680740231387
3,mbert,worst5,fon,0.9029264026942566
3,mbert,worst5,bam,0.9160640509951508
3,mbert,worst5,mos,0.9160938627438697
10,mbert,top5,lug,0.9863855105674098
10,mbert,top5,kin,0.9858649791011653
10,mbert,top5,luo,0.9858075061960094
10,mbert,top5,swa,0.985255672426776
10,mbert,top5,twi,0.9847481412147109
10,mbert,worst5,yor,0.9499323061503376
10,mbert,worst5,bbj,0.9518821183336466
10,mbert,worst5,mos,0.9649759610755548
10,mbert,worst5,fon,0.9686666322211972
10,mbert,worst5,xho,0.968884598729325
12,mbert,top5,lug,0.9485836782809529
12,mbert,top5,luo,0.9433791594146147
12,mbert,top5,kin,0.9420828655034779
12,mbert,top5,twi,0.9388920483010579
12,mbert,top5,ibo,0.936543965065125
12,mbert,worst5,yor,0.8020154615294199
12,mbert,worst5,bbj,0.8237245933787176
12,mbert,worst5,mos,0.8730687573652334
12,mbert,worst5,fon,0.8855922235792784
12,mbert,worst5,xho,0.8872754057312582
