,LOC,PER,ORG,DATE,Mean
sna,0.9781267046928406,0.9313157796859741,0.981460452079773,,0.9779290476670632
nya,0.9748417735099792,0.9425718784332275,0.9756333827972412,,0.9739812050874417
lug,,0.9412474632263184,0.974392294883728,,0.9719371221683644
hau,0.9667391180992126,0.9340388774871826,0.9715373516082764,,0.9677882595704153
kin,0.9588431715965271,0.9413073062896729,0.9787206053733826,,0.9677251737851363
ibo,0.9783775806427002,,0.9569551348686218,,0.967666357755661
xho,0.9694612622261047,0.9163245558738708,,,0.965525209903717
twi,0.9665871858596802,0.9334127902984619,0.9653087854385376,,0.9646966319817764
tsn,0.9625911712646484,,0.9646350145339966,,0.9636130928993225
wol,0.9629771709442139,0.9310457110404968,0.9664725661277771,,0.9634295163246301
swa,0.965162456035614,0.9370990991592407,0.9609431624412537,,0.9620545896200033
luo,,0.9322309494018555,0.9592381715774536,,0.9572376366014834
ewe,,0.9041834473609924,0.958529531955719,,0.9545038960598133
mos,,0.9236726760864258,0.9568144083023071,,0.9543594651752048
bam,0.9721444249153137,,0.929377555847168,,0.9507609903812408
zul,0.9515095949172974,0.9403735995292664,,,0.9506847063700358
yor,0.9364492297172546,,0.9514290690422058,,0.9439391493797302
fon,0.9567747712135315,0.9077339172363281,0.933605968952179,,0.9437497372810657
pcm,0.9063735604286194,0.9235072135925293,,,0.9076427199222423
bbj,0.8766385912895203,,0.9184389710426331,,0.8975387811660767
